year,age,f
1972,7,0.01104383
1973,7,0.01542597625
1974,7,0.018086342
1975,7,0.015744632
1976,7,0.0196230145
1977,7,0.0230159
1978,7,0.025294016
1979,7,0.032528626
1980,7,0.032365866
1981,7,0.02773665675
1982,7,0.02394718475
1983,7,0.03076437475
1984,7,0.02935441675
1985,7,0.0335223745
1986,7,0.0287795995
1987,7,0.02957239775
1988,7,0.031357388
1989,7,0.02918939625
1990,7,0.03944586275
1991,7,0.0312777575
1992,7,0.039096
1993,7,0.041494933
1994,7,0.05104737725
1995,7,0.0556875775
1996,7,0.053873145
1997,7,0.0617214375
1998,7,0.06615734
1999,7,0.05029082675
2000,7,0.06505603
2001,7,0.0688669325
2002,7,0.066869255
2003,7,0.0698651625
2004,7,0.0760760475
2005,7,0.07864226
2006,7,0.0620652475
2007,7,0.0643151375
2008,7,0.0763903075
2009,7,0.06492284
2010,7,0.0681411925
2011,7,0.0716886725
2012,7,0.1061414325
2013,7,0.08918192
2014,7,0.1219212775
2015,7,0.0909911575
2016,7,0.08284193
2017,7,0.0928537575
2018,7,0.0976377375
2019,7,0.097913985
2020,7,0.06853452
2021,7,0.08291389
1952,8,0.002301059975
1953,8,0.002663598375
1954,8,0.0033946189
1955,8,0.003284506725
1956,8,0.00254793105
1957,8,0.00410438965
1958,8,0.0055446709
1959,8,0.0060211545
1960,8,0.0061095035
1961,8,0.00739749825
1962,8,0.00967399725
1963,8,0.00808673175
1964,8,0.00754353875
1965,8,0.007856765
1966,8,0.01001471425
1967,8,0.00708369275
1968,8,0.00874635475
1969,8,0.008967539
1970,8,0.012580332
1971,8,0.010566468
1972,8,0.010863003
1973,8,0.01531499575
1974,8,0.01581675325
1975,8,0.016337548
1976,8,0.0180846775
1977,8,0.02137086575
1978,8,0.02419115675
1979,8,0.029333347
1980,8,0.031609492
1981,8,0.02596720575
1982,8,0.02236630375
1983,8,0.026577871
1984,8,0.02720507675
1985,8,0.031083433
1986,8,0.0274983195
1987,8,0.02743204
1988,8,0.02924482175
1989,8,0.0282144305
1990,8,0.033942134
1991,8,0.03431736125
1992,8,0.03474057325
1993,8,0.03949488425
1994,8,0.047235825
1995,8,0.05011070075
1996,8,0.0553016075
1997,8,0.055112145
1998,8,0.0675032325
1999,8,0.0445833395
2000,8,0.0611051325
2001,8,0.0639795625
2002,8,0.0584612105
2003,8,0.06199708
2004,8,0.06865568
2005,8,0.06417438
2006,8,0.063970945
2007,8,0.0611341525
2008,8,0.0677656475
2009,8,0.0586121375
2010,8,0.0652491975
2011,8,0.0615025025
2012,8,0.0976790725
2013,8,0.0749785075
2014,8,0.107609905
2015,8,0.09139445
2016,8,0.07290833
2017,8,0.08021805
2018,8,0.0866574975
2019,8,0.0902246675
2020,8,0.06441413
2021,8,0.0676412425
