age,year,area,f
9,1984,2,0.18682066001357
10,1984,2,0.183808260013322
11,1984,2,0.183315710013269
12,1984,2,0.183746600013288
13,1984,2,0.184022650013301
14,1984,2,0.184383800013322
15,1984,2,0.184489800013325
16,1984,2,0.185264670013375
1,1985,2,0.0504457600103107
2,1985,2,0.258740040066189
3,1985,2,0.272635750062902
4,1985,2,0.194909590042982
5,1985,2,0.115328940024084
6,1985,2,0.0862793700176766
7,1985,2,0.0745024000151512
8,1985,2,0.0692166100140271
9,1985,2,0.06708362001357
10,1985,2,0.0659492400133216
11,1985,2,0.0657466800132691
12,1985,2,0.0658911200132882
13,1985,2,0.0659854300133011
14,1985,2,0.0661139000133223
15,1985,2,0.0661557500133248
16,1985,2,0.0664391800133747
1,1986,2,0.0971129200103107
2,1986,2,0.501637300066189
3,1986,2,0.521965600062902
4,1986,2,0.372216250042982
5,1986,2,0.219939410024084
6,1986,2,0.164693950017677
7,1986,2,0.142342860015151
8,1986,2,0.132317930014027
9,1986,2,0.12827837001357
10,1986,2,0.126127300013322
11,1986,2,0.125748800013269
12,1986,2,0.126028530013288
13,1986,2,0.126210510013301
14,1986,2,0.126456600013322
15,1986,2,0.126535310013325
16,1986,2,0.127075500013375
1,1987,2,0.0927080600103107
2,1987,2,0.458317620066189
3,1987,2,0.515056280062902
4,1987,2,0.372791340042982
5,1987,2,0.222053400024084
6,1987,2,0.165374060017677
7,1987,2,0.142172540015151
8,1987,2,0.131726150014027
9,1987,2,0.12748234001357
10,1987,2,0.125238710013322
11,1987,2,0.124810890013269
12,1987,2,0.125068220013288
13,1987,2,0.125239400013301
14,1987,2,0.125481520013322
15,1987,2,0.125567360013325
16,1987,2,0.126114640013375
1,1988,2,0.104341791010311
2,1988,2,0.504479940066189
3,1988,2,0.588943140062902
4,1988,2,0.429207640042982
5,1988,2,0.256591080024084
6,1988,2,0.190624770017677
7,1988,2,0.163482880015151
8,1988,2,0.151242000014027
9,1988,2,0.14625180001357
10,1988,2,0.143621680013322
11,1988,2,0.143103480013269
12,1988,2,0.143387750013288
13,1988,2,0.143578990013301
14,1988,2,0.143855490013322
15,1988,2,0.143958000013325
16,1988,2,0.144591370013375
1,1989,2,0.112742150010311
2,1989,2,0.582428000066189
3,1989,2,0.605923000062902
4,1989,2,0.432071250042982
5,1989,2,0.255302230024084
6,1989,2,0.191176690017677
7,1989,2,0.165233680015151
8,1989,2,0.153597800014027
9,1989,2,0.14890922001357
10,1989,2,0.146412490013322
11,1989,2,0.145973240013269
12,1989,2,0.146298020013288
13,1989,2,0.146509310013301
14,1989,2,0.146794980013322
15,1989,2,0.146886330013325
16,1989,2,0.147513380013375
1,1990,2,0.0633262200103107
2,1990,2,0.326430060066189
3,1990,2,0.340923700062902
4,1990,2,0.243296850042982
5,1990,2,0.143820830024084
6,1990,2,0.107665280017677
7,1990,2,0.0930285800151512
8,1990,2,0.0864623800140271
9,1990,2,0.08381539001357
10,1990,2,0.0824064000133216
11,1990,2,0.0821573600132691
12,1990,2,0.0823394400132882
13,1990,2,0.0824580400133011
14,1990,2,0.0826187500133223
15,1990,2,0.0826704300133248
16,1990,2,0.0830237300133747
1,1991,2,0.141293120010311
2,1991,2,0.716444700066189
3,1991,2,0.770355300062902
4,1991,2,0.552930600042982
5,1991,2,0.327878380024084
6,1991,2,0.244931800017677
7,1991,2,0.211197230015151
8,1991,2,0.196040470014027
9,1991,2,0.18991062001357
10,1991,2,0.186657010013322
11,1991,2,0.186062970013269
12,1991,2,0.186463620013288
13,1991,2,0.186726760013301
14,1991,2,0.187089490013322
15,1991,2,0.187210990013325
16,1991,2,0.188017520013375
1,1992,2,0.100030570010311
2,1992,2,0.512978400066189
3,1992,2,0.540688300062902
4,1992,2,0.386565360042982
5,1992,2,0.228739900024084
6,1992,2,0.171120180017677
7,1992,2,0.147759470015151
8,1992,2,0.137274440014027
9,1992,2,0.13304326001357
10,1992,2,0.130793060013322
11,1992,2,0.130391130013269
12,1992,2,0.130677510013288
13,1992,2,0.130864500013301
14,1992,2,0.131119290013322
15,1992,2,0.131202310013325
16,1992,2,0.131764460013375
1,1993,2,0.2250282499
2,1993,2,1.1354210328
3,1993,2,1.2314702648
4,1993,2,0.885381295
5,1993,2,0.5254901529
6,1993,2,0.3923113745
7,1993,2,0.3380756033
8,1993,2,0.3136973677
9,1993,2,0.3038289448
10,1993,2,0.2985953006
11,1993,2,0.2976310159
12,1993,2,0.2982664986
13,1993,2,0.2986847959
14,1993,2,0.2992645658
15,1993,2,0.2994609326
16,1993,2,0.3007540573
1,1994,2,0.170520030010311
2,1994,2,0.841527400066189
3,1994,2,0.948550200062902
4,1994,2,0.686928500042982
5,1994,2,0.409289900024084
6,1994,2,0.304757400017677
7,1994,2,0.261949400015151
8,1994,2,0.242672630014027
9,1994,2,0.23483930001357
10,1994,2,0.230698970013322
11,1994,2,0.229907320013269
12,1994,2,0.230379930013288
13,1994,2,0.230694600013301
14,1994,2,0.231140480013322
15,1994,2,0.231299120013325
16,1994,2,0.232307980013375
1,1995,2,0.155202540010311
2,1995,2,0.791153900066189
3,1995,2,0.842784700062902
4,1995,2,0.603815300042982
5,1995,2,0.357699080024084
6,1995,2,0.267387470017677
7,1995,2,0.230710770015151
8,1995,2,0.214239980014027
9,1995,2,0.20758545001357
10,1995,2,0.204050180013322
11,1995,2,0.203411170013269
12,1995,2,0.203853250013288
13,1995,2,0.204142790013301
14,1995,2,0.204539770013322
15,1995,2,0.204671060013325
16,1995,2,0.205550570013375
1,1996,2,0.0562389030103107
2,1996,2,0.274778930066189
3,1996,2,0.315092550062902
4,1996,2,0.228900590042982
5,1996,2,0.136611810024084
6,1996,2,0.101606720017677
7,1996,2,0.0872377700151512
8,1996,2,0.0807624000140271
9,1996,2,0.07812683001357
10,1996,2,0.0767357600133216
11,1996,2,0.0764657400132691
12,1996,2,0.0766203000132882
13,1996,2,0.0767237400133011
14,1996,2,0.0768717700133223
15,1996,2,0.0769255200133248
16,1996,2,0.0772625000133747
1,1997,2,0.246460510010311
2,1997,2,1.17061650006619
3,1997,2,1.4082247000629
4,1997,2,1.03162780004298
5,1997,2,0.618420200024084
6,1997,2,0.458583600017677
7,1997,2,0.392570300015151
8,1997,2,0.362762600014027
9,1997,2,0.35058000001357
10,1997,2,0.344173500013322
11,1997,2,0.342881700013269
12,1997,2,0.343543200013288
13,1997,2,0.343992200013301
14,1997,2,0.344652700013322
15,1997,2,0.344905700013325
16,1997,2,0.346434100013375
1,1998,2,0.332445840010311
2,1998,2,1.54524690006619
3,1998,2,1.9270609000629
4,1998,2,1.42021310004298
5,1998,2,0.854029700024084
6,1998,2,0.631959300017677
7,1998,2,0.539853800015151
8,1998,2,0.498207800014027
9,1998,2,0.48113860001357
10,1998,2,0.472184800013322
11,1998,2,0.470333000013269
12,1998,2,0.471209400013288
13,1998,2,0.471810900013301
14,1998,2,0.472713700013322
15,1998,2,0.473072600013325
16,1998,2,0.475185900013375
1,1999,2,0.165239100010311
2,1999,2,0.843636200066189
3,1999,2,0.896209000062902
4,1999,2,0.641741600042982
5,1999,2,0.380054220024084
6,1999,2,0.284155400017677
7,1999,2,0.245226690015151
8,1999,2,0.227746990014027
9,1999,2,0.22068701001357
10,1999,2,0.216935380013322
11,1999,2,0.216259250013269
12,1999,2,0.216730540013288
13,1999,2,0.217039000013301
14,1999,2,0.217461230013322
15,1999,2,0.217600290013325
16,1999,2,0.218534590013375
1,2000,2,0.289259290010311
2,2000,2,1.48033230006619
3,2000,2,1.5660013000629
4,2000,2,1.12043880004298
5,2000,2,0.663261800024084
6,2000,2,0.496061530017677
7,2000,2,0.428235190015151
8,2000,2,0.397787400014027
9,2000,2,0.38549577001357
10,2000,2,0.378961390013322
11,2000,2,0.377789850013269
12,2000,2,0.378616900013288
13,2000,2,0.379157480013301
14,2000,2,0.379895520013322
15,2000,2,0.380137310013325
16,2000,2,0.381767710013375
1,2001,2,0.220664823
2,2001,2,1.07155611
3,2001,2,1.24170687
4,2001,2,0.90373697
5,2001,2,0.539901375
6,2001,2,0.401288386
7,2001,2,0.34431103
8,2001,2,0.318622693
9,2001,2,0.308157159
10,2001,2,0.302638098
11,2001,2,0.301557275
12,2001,2,0.302160654
13,2001,2,0.302565657
14,2001,2,0.303148782
15,2001,2,0.303363138
16,2001,2,0.304695418
1,2002,2,0.163331510010311
2,2002,2,0.770616300066189
3,2002,2,0.937450300062902
4,2002,2,0.688050000042982
5,2002,2,0.412866610024084
6,2002,2,0.305952720017677
7,2002,2,0.261737310015151
8,2002,2,0.241763540014027
9,2002,2,0.23359281001357
10,2002,2,0.229299470013322
11,2002,2,0.228426630013269
12,2002,2,0.228862610013288
13,2002,2,0.229159670013301
14,2002,2,0.229599070013322
15,2002,2,0.229769480013325
16,2002,2,0.230790180013375
1,2003,2,0.248181380010311
2,2003,2,1.18000010006619
3,2003,2,1.4170709000629
4,2003,2,1.03780380004298
5,2003,2,0.622026900024084
6,2003,2,0.461306100017677
7,2003,2,0.394941600015151
8,2003,2,0.364977210014027
9,2003,2,0.35273241001357
10,2003,2,0.346292360013322
11,2003,2,0.344995380013269
12,2003,2,0.345662030013288
13,2003,2,0.346114450013301
14,2003,2,0.346779080013322
15,2003,2,0.347033220013325
16,2003,2,0.348570370013375
1,2004,2,0.177426640010311
2,2004,2,0.823182440066189
3,2004,2,1.0297112000629
4,2004,2,0.759257160042982
5,2004,2,0.456688410024084
6,2004,2,0.337878570017677
7,2004,2,0.288584160015151
8,2004,2,0.266292990014027
9,2004,2,0.25715475001357
10,2004,2,0.252361950013322
11,2004,2,0.251368790013269
12,2004,2,0.251835750013288
13,2004,2,0.252156590013301
14,2004,2,0.252638980013322
15,2004,2,0.252831280013325
16,2004,2,0.253961430013375
1,2005,2,0.367643100010311
2,2005,2,1.81111130006619
3,2005,2,2.0477199000629
4,2005,2,1.48376910004298
5,2005,2,0.884333600024084
6,2005,2,0.658341200017677
7,2005,2,0.565753700015151
8,2005,2,0.524055100014027
9,2005,2,0.50710540001357
10,2005,2,0.498149000013322
11,2005,2,0.496431800013269
12,2005,2,0.497449200013288
13,2005,2,0.498127200013301
14,2005,2,0.499089600013322
15,2005,2,0.499433300013325
16,2005,2,0.501613500013375
1,2006,2,0.26269729768
2,2006,2,1.2452655116
3,2006,2,1.5030130198
4,2006,2,1.1016890747
5,2006,2,0.6606144028
6,2006,2,0.48977441862
7,2006,2,0.41918811655
8,2006,2,0.38731131438
9,2006,2,0.3742796859
10,2006,2,0.36742826775
11,2006,2,0.36604333177
12,2006,2,0.36674715997
13,2006,2,0.36722567381
14,2006,2,0.36793045339
15,2006,2,0.36820148589
16,2006,2,0.36983418759
1,2007,2,0.232442260010311
2,2007,2,1.03890740006619
3,2007,2,1.3812191000629
4,2007,2,1.02823400004298
5,2007,2,0.621530160024084
6,2007,2,0.458309210017677
7,2007,2,0.390147320015151
8,2007,2,0.359260460014027
9,2007,2,0.34654380001357
10,2007,2,0.339899650013322
11,2007,2,0.338470750013269
12,2007,2,0.339063790013288
13,2007,2,0.339479310013301
14,2007,2,0.340125020013322
15,2007,2,0.340397580013325
16,2007,2,0.341938880013375
1,2008,2,0.329603550010311
2,2008,2,1.50462080006619
3,2008,2,1.9329342000629
4,2008,2,1.43134240004298
5,2008,2,0.862843900024084
6,2008,2,0.637420500017677
7,2008,2,0.543617500015151
8,2008,2,0.501159600014027
9,2008,2,0.48371999001357
10,2008,2,0.474589170013322
11,2008,2,0.472664590013269
12,2008,2,0.473520500013288
13,2008,2,0.474113570013301
14,2008,2,0.475018190013322
15,2008,2,0.475388270013325
16,2008,2,0.477525620013375
1,2009,2,0.176410389
2,2009,2,0.794713453
3,2009,2,1.043177907
4,2009,2,0.7750722285
5,2009,2,0.4680365091
6,2009,2,0.3453567869
7,2009,2,0.294191648
8,2009,2,0.2710161712
9,2009,2,0.2614825815
10,2009,2,0.256497753
11,2009,2,0.2554334557
12,2009,2,0.2558865839
13,2009,2,0.2562026451
14,2009,2,0.2566905727
15,2009,2,0.2568940724
16,2009,2,0.2580542593
1,2010,2,0.277314890010311
2,2010,2,1.35283670006619
3,2010,2,1.5554404000629
4,2010,2,1.13049720004298
5,2010,2,0.674870800024084
6,2010,2,0.501857500017677
7,2010,2,0.430813500015151
8,2010,2,0.398793630014027
9,2010,2,0.38575798001357
10,2010,2,0.378879250013322
11,2010,2,0.377540960013269
12,2010,2,0.378302070013288
13,2010,2,0.378811910013301
14,2010,2,0.379542590013322
15,2010,2,0.379808720013325
16,2010,2,0.381473490013375
1,2011,2,0.142695200010311
2,2011,2,0.714247850066189
3,2011,2,0.785586200062902
4,2011,2,0.566317100042982
5,2011,2,0.336602590024084
6,2011,2,0.251050270017677
7,2011,2,0.216137370015151
8,2011,2,0.200433760014027
9,2011,2,0.19406774001357
10,2011,2,0.190695820013322
11,2011,2,0.190065800013269
12,2011,2,0.190466050013288
13,2011,2,0.190730610013301
14,2011,2,0.191100210013322
15,2011,2,0.191227750013325
16,2011,2,0.192056580013375
1,2012,2,0.132635341010311
2,2012,2,0.658681690066189
3,2012,2,0.734452720062902
4,2012,2,0.530817300042982
5,2012,2,0.315936860024084
6,2012,2,0.235417230017677
7,2012,2,0.202493180015151
8,2012,2,0.187674630014027
9,2012,2,0.18165917001357
10,2012,2,0.178476810013322
11,2012,2,0.177874280013269
12,2012,2,0.178243860013288
13,2012,2,0.178489190013301
14,2012,2,0.178834500013322
15,2012,2,0.178955750013325
16,2012,2,0.179734170013375
1,2013,2,0.140886210010311
2,2013,2,0.691551800066189
3,2013,2,0.786747900062902
4,2013,2,0.570717500042982
5,2013,2,0.340354520024084
6,2013,2,0.253273590017677
7,2013,2,0.217566840015151
8,2013,2,0.201481130014027
9,2013,2,0.19493882001357
10,2013,2,0.191483530013322
11,2013,2,0.190817410013269
12,2013,2,0.191206120013288
13,2013,2,0.191465650013301
14,2013,2,0.191835350013322
15,2013,2,0.191968350013325
16,2013,2,0.192807620013375
1,2014,2,0.142450452010311
2,2014,2,0.619709210066189
3,2014,2,0.860309820062902
4,2014,2,0.644556860042982
5,2014,2,0.390880200024084
6,2014,2,0.287599200017677
7,2014,2,0.244287960015151
8,2014,2,0.224635840014027
9,2014,2,0.21652270001357
10,2014,2,0.212293950013322
11,2014,2,0.211363380013269
12,2014,2,0.211718830013288
13,2014,2,0.211971350013301
14,2014,2,0.212373000013322
15,2014,2,0.212548840013325
16,2014,2,0.213519530013375
1,2015,2,0.233258410010311
2,2015,2,1.08953387006619
3,2015,2,1.3477713200629
4,2015,2,0.991965930042982
5,2015,2,0.596095930024084
6,2015,2,0.441301200017677
7,2015,2,0.377158290015151
8,2015,2,0.348164290014027
9,2015,2,0.33628811001357
10,2015,2,0.330054990013322
11,2015,2,0.328772890013269
12,2015,2,0.329390270013288
13,2015,2,0.329813090013301
14,2015,2,0.330444590013322
15,2015,2,0.330693630013325
16,2015,2,0.332168290013375
1,2016,2,0.181065600010311
2,2016,2,0.893292500066189
3,2016,2,1.0074386000629
4,2016,2,0.729646660042982
5,2016,2,0.434765330024084
6,2016,2,0.323714850017677
7,2016,2,0.278234300015151
8,2016,2,0.257753530014027
9,2016,2,0.24943051001357
10,2016,2,0.245031600013322
11,2016,2,0.244190070013269
12,2016,2,0.244691750013288
13,2016,2,0.245025820013301
14,2016,2,0.245499400013322
15,2016,2,0.245668010013325
16,2016,2,0.246739690013375
1,2017,2,0.138311248010311
2,2017,2,0.659575800066189
3,2017,2,0.788132070062902
4,2017,2,0.576700820042982
5,2017,2,0.345501040024084
6,2017,2,0.256307550017677
7,2017,2,0.219500596015151
8,2017,2,0.202885065014027
9,2017,2,0.19609804001357
10,2017,2,0.192527168013322
11,2017,2,0.191810745013269
12,2017,2,0.192183206013288
13,2017,2,0.192435528013301
14,2017,2,0.192805329013322
15,2017,2,0.192945902013325
16,2017,2,0.193799554013375
1,2018,2,0.108069420010311
2,2018,2,0.558185380066189
3,2018,2,0.580893900062902
4,2018,2,0.414251190042982
5,2018,2,0.244781520024084
6,2018,2,0.183294010017677
7,2018,2,0.158416900015151
8,2018,2,0.147258910014027
9,2018,2,0.14276270001357
10,2018,2,0.140368500013322
11,2018,2,0.139947130013269
12,2018,2,0.140258400013288
13,2018,2,0.140460910013301
14,2018,2,0.140734780013322
15,2018,2,0.140822410013325
16,2018,2,0.141423620013375
1,2019,2,0.116644070010311
2,2019,2,0.615060250066189
3,2019,2,0.616723720062902
4,2019,2,0.436435290042982
5,2019,2,0.256804570024084
6,2019,2,0.192849400017677
7,2019,2,0.167139340015151
8,2019,2,0.155632210014027
9,2019,2,0.15101640001357
10,2019,2,0.148548580013322
11,2019,2,0.148134470013269
12,2019,2,0.148476380013288
13,2019,2,0.148696530013301
14,2019,2,0.148987720013322
15,2019,2,0.149075750013325
16,2019,2,0.149705340013375
1,2020,2,0.139179000010311
2,2020,2,0.701523900066189
3,2020,2,0.762253400062902
4,2020,2,0.548223300042982
5,2020,2,0.325442020024084
6,2020,2,0.242931720017677
7,2020,2,0.209321190015151
8,2020,2,0.194212250014027
9,2020,2,0.18809489001357
10,2020,2,0.184851200013322
11,2020,2,0.184252440013269
12,2020,2,0.184645140013288
13,2020,2,0.184903820013301
14,2020,2,0.185262520013322
15,2020,2,0.185384450013325
16,2020,2,0.186185340013375
1,2021,2,0.215365310010311
2,2021,2,1.07581650006619
3,2021,2,1.1874334000629
4,2021,2,0.856570800042982
5,2021,2,0.509302300024084
6,2021,2,0.379764100017677
7,2021,2,0.326874130015151
8,2021,2,0.303080430014027
9,2021,2,0.29343149001357
10,2021,2,0.288322200013322
11,2021,2,0.287364290013269
12,2021,2,0.287967400013288
13,2021,2,0.288366370013301
14,2021,2,0.288924980013322
15,2021,2,0.289118610013325
16,2021,2,0.290372890013375
1,2022,2,0.0864565580103107
2,2022,2,0.450994370066189
3,2022,2,0.461100430062902
4,2022,2,0.327635140042982
5,2022,2,0.193216995024084
6,2022,2,0.144877099017677
7,2022,2,0.125377712015151
8,2022,2,0.116640381014027
9,2022,2,0.11312704501357
10,2022,2,0.111252701013322
11,2022,2,0.110929960013269
12,2022,2,0.111181077013288
13,2022,2,0.111343650013301
14,2022,2,0.111561186013322
15,2022,2,0.111628973013325
16,2022,2,0.112103138013375
1,2023,2,0.113531990010311
2,2023,2,0.564867420066189
3,2023,2,0.627810000062902
4,2023,2,0.453468510042982
5,2023,2,0.269812430024084
6,2023,2,0.201092160017677
7,2023,2,0.173005760015151
8,2023,2,0.160366420014027
9,2023,2,0.15523727001357
10,2023,2,0.152522980013322
11,2023,2,0.152010720013269
12,2023,2,0.152327540013288
13,2023,2,0.152537630013301
14,2023,2,0.152832880013322
15,2023,2,0.152936130013325
16,2023,2,0.153600790013375
1,2024,2,0.2305423
2,2024,2,1.2014209
3,2024,2,1.2305228
4,2024,2,0.8746686
5,2024,2,0.51592383
6,2024,2,0.38679485
7,2024,2,0.3346908
8,2024,2,0.31134162
9,2024,2,0.30195067
10,2024,2,0.29694165
11,2024,2,0.29607722
12,2024,2,0.29674628
13,2024,2,0.2971797
14,2024,2,0.29776018
15,2024,2,0.29794154
16,2024,2,0.29920772
1,1972,3,0.020521647
2,1972,3,0.10194571
3,1972,3,0.1288432
4,1972,3,0.11443991
5,1972,3,0.08939867
6,1972,3,0.07396916
7,1972,3,0.065334358
8,1972,3,0.060367438
9,1972,3,0.057619603
10,1972,3,0.055730514
11,1972,3,0.054663305
12,1972,3,0.053984074
13,1972,3,0.053479681
14,1972,3,0.053127666
15,1972,3,0.052815694
16,1972,3,0.052670937
1,1973,3,0.016710402
2,1973,3,0.08289802
3,1973,3,0.10481526
4,1973,3,0.09309369
5,1973,3,0.07271644
6,1973,3,0.06016389
7,1973,3,0.05314144
8,1973,3,0.04910341
9,1973,3,0.046870656
10,1973,3,0.045336183
11,1973,3,0.044470048
12,1973,3,0.04391923
13,1973,3,0.04351019
14,1973,3,0.043224827
15,1973,3,0.042971848
16,1973,3,0.042854912
1,1974,3,0.017179092
2,1974,3,0.08533747
3,1974,3,0.10785436
4,1974,3,0.09579728
5,1974,3,0.07483512
6,1974,3,0.061919106
7,1974,3,0.054690986
8,1974,3,0.05053326
9,1974,3,0.048233134
10,1974,3,0.046651849
11,1974,3,0.045758571
12,1974,3,0.045190026
13,1974,3,0.044767836
14,1974,3,0.0444732
15,1974,3,0.044212062
16,1974,3,0.044090913
1,1975,3,0.018146195
2,1975,3,0.09009438
3,1975,3,0.11388509
4,1975,3,0.10115203
5,1975,3,0.07901533
6,1975,3,0.0653769
7,1975,3,0.057745464
8,1975,3,0.053356332
9,1975,3,0.050928673
10,1975,3,0.04925993
11,1975,3,0.048317529
12,1975,3,0.047717935
13,1975,3,0.047272677
14,1975,3,0.046961967
15,1975,3,0.046686584
16,1975,3,0.046558992
1,1976,3,0.020226585
2,1976,3,0.10047992
3,1976,3,0.12699068
4,1976,3,0.11279448
5,1976,3,0.08811328
6,1976,3,0.072905625
7,1976,3,0.064394963
8,1976,3,0.059499454
9,1976,3,0.056791134
10,1976,3,0.054929211
11,1976,3,0.053877348
12,1976,3,0.053207882
13,1976,3,0.052710746
14,1976,3,0.052363779
15,1976,3,0.0520563
16,1976,3,0.051913624
1,1977,3,0.025999814
2,1977,3,0.12892718
3,1977,3,0.16303552
4,1977,3,0.14480106
5,1977,3,0.11310231
6,1977,3,0.09357716
7,1977,3,0.082655
8,1977,3,0.07637527
9,1977,3,0.07290356
10,1977,3,0.07051788
11,1977,3,0.06917159
12,1977,3,0.06831567
13,1977,3,0.06768004
14,1977,3,0.06723666
15,1977,3,0.06684356
16,1977,3,0.06666203
1,1978,3,0.019332804
2,1978,3,0.09603987
3,1978,3,0.12137915
4,1978,3,0.10781027
5,1978,3,0.0842197
6,1978,3,0.069684043
7,1978,3,0.061549451
8,1978,3,0.056870263
9,1978,3,0.05428162
10,1978,3,0.052501966
11,1978,3,0.051496598
12,1978,3,0.050856709
13,1978,3,0.050381538
14,1978,3,0.050049919
15,1978,3,0.049756008
16,1978,3,0.049619642
1,1979,3,0.025398264
2,1979,3,0.12617134
3,1979,3,0.15946055
4,1979,3,0.14163457
5,1979,3,0.11064271
6,1979,3,0.09154665
7,1979,3,0.08085993
8,1979,3,0.0747127
9,1979,3,0.0713119
10,1979,3,0.068973908
11,1979,3,0.0676531
12,1979,3,0.066812442
13,1979,3,0.066188197
14,1979,3,0.065752532
15,1979,3,0.065366428
16,1979,3,0.065187262
1,1980,3,0.026179576
2,1980,3,0.12968534
3,1980,3,0.1640471
4,1980,3,0.14569443
5,1980,3,0.11379206
6,1980,3,0.09414523
7,1980,3,0.08315767
8,1980,3,0.07684201
9,1980,3,0.07335182
10,1980,3,0.07095406
11,1980,3,0.06960181
12,1980,3,0.068742598
13,1980,3,0.068104536
14,1980,3,0.067659575
15,1980,3,0.067264979
16,1980,3,0.067083299
1,1981,3,0.037155564
2,1981,3,0.18406453
3,1981,3,0.23283172
4,1981,3,0.20678409
5,1981,3,0.16150554
6,1981,3,0.13362085
7,1981,3,0.11802609
8,1981,3,0.10906214
9,1981,3,0.10410833
10,1981,3,0.10070503
11,1981,3,0.09878564
12,1981,3,0.09756606
13,1981,3,0.09666037
14,1981,3,0.09602878
15,1981,3,0.09546868
16,1981,3,0.09521076
1,1982,3,0.034889885
2,1982,3,0.17314119
3,1982,3,0.21889498
4,1982,3,0.19441795
5,1982,3,0.15186531
6,1982,3,0.12565096
7,1982,3,0.11098432
8,1982,3,0.10255004
9,1982,3,0.09788585
10,1982,3,0.09468012
11,1982,3,0.09287026
12,1982,3,0.09171908
13,1982,3,0.09086421
14,1982,3,0.09026776
15,1982,3,0.08973903
16,1982,3,0.08949441
1,1983,3,0.029107422
2,1983,3,0.14389305
3,1983,3,0.1821368
4,1983,3,0.16174907
5,1983,3,0.1263134
6,1983,3,0.10449885
7,1983,3,0.09230496
8,1983,3,0.08529965
9,1983,3,0.08143139
10,1983,3,0.07877525
11,1983,3,0.07727916
12,1983,3,0.07632975
13,1983,3,0.07562467
14,1983,3,0.07513327
15,1983,3,0.07469727
16,1983,3,0.07449768
1,1984,3,0.02365723
2,1984,3,0.11635707
3,1984,3,0.14751815
4,1984,3,0.13098289
5,1984,3,0.10225155
6,1984,3,0.08458083
7,1984,3,0.07471522
8,1984,3,0.06905499
9,1984,3,0.065935627
10,1984,3,0.063796456
11,1984,3,0.06259529
12,1984,3,0.061835442
13,1984,3,0.061271091
14,1984,3,0.060878347
15,1984,3,0.06052947
16,1984,3,0.06037206
1,1985,3,0.025072265
2,1985,3,0.12387347
3,1985,3,0.15682495
4,1985,3,0.1392678
5,1985,3,0.10875295
6,1985,3,0.0899697
7,1985,3,0.07947169
8,1985,3,0.07344157
9,1985,3,0.07011254
10,1985,3,0.067827
11,1985,3,0.06654009
12,1985,3,0.06572373
13,1985,3,0.06511745
14,1985,3,0.06469497
15,1985,3,0.06432008
16,1985,3,0.06414874
1,1986,3,0.037922782
2,1986,3,0.17890961
3,1986,3,0.22986583
4,1986,3,0.20380877
5,1986,3,0.15864092
6,1986,3,0.13107442
7,1986,3,0.11583809
8,1986,3,0.10719328
9,1986,3,0.10250847
10,1986,3,0.09933117
11,1986,3,0.09759582
12,1986,3,0.0965292
13,1986,3,0.09573622
14,1986,3,0.09519193
15,1986,3,0.09470298
16,1986,3,0.09451256
1,1987,3,0.029054619
2,1987,3,0.1417118
3,1987,3,0.1801396
4,1987,3,0.15990217
5,1987,3,0.12475499
6,1987,3,0.1031717
7,1987,3,0.09114581
8,1987,3,0.08426133
9,1987,3,0.08047969
10,1987,3,0.0778919
11,1987,3,0.07644648
12,1987,3,0.07553699
13,1987,3,0.07486137
14,1987,3,0.07439237
15,1987,3,0.0739749
16,1987,3,0.07379129
1,1988,3,0.033260738
2,1988,3,0.15923149
3,1988,3,0.20361771
4,1988,3,0.18062731
5,1988,3,0.14074174
6,1988,3,0.11633293
7,1988,3,0.10279369
8,1988,3,0.09508122
9,1988,3,0.09087632
10,1988,3,0.088013
11,1988,3,0.08643313
12,1988,3,0.08545157
13,1988,3,0.08472209
14,1988,3,0.08421876
15,1988,3,0.08376852
16,1988,3,0.08358267
1,1989,3,0.021732424
2,1989,3,0.10323817
3,1989,3,0.13234592
4,1989,3,0.11737148
5,1989,3,0.09140417
6,1989,3,0.075535702
7,1989,3,0.06675025
8,1989,3,0.061756168
9,1989,3,0.059041995
10,1989,3,0.057197675
11,1989,3,0.05618545
12,1989,3,0.055560073
13,1989,3,0.055095222
14,1989,3,0.054775348
15,1989,3,0.054488582
16,1989,3,0.054373685
1,1990,3,0.035563658
2,1990,3,0.17038613
3,1990,3,0.2178284
4,1990,3,0.19323857
5,1990,3,0.15057624
6,1990,3,0.12446446
7,1990,3,0.10997794
8,1990,3,0.101724176
9,1990,3,0.09722275
10,1990,3,0.094156886
11,1990,3,0.092464384
12,1990,3,0.091412277
13,1990,3,0.09063038
14,1990,3,0.090090753
15,1990,3,0.089608151
16,1990,3,0.089408384
1,1991,3,0.025690262
2,1991,3,0.11361738
3,1991,3,0.14913779
4,1991,3,0.13193317
5,1991,3,0.102220158
6,1991,3,0.084302527
7,1991,3,0.074556979
8,1991,3,0.069127593
9,1991,3,0.066268286
10,1991,3,0.064366713
11,1991,3,0.063380492
12,1991,3,0.062808781
13,1991,3,0.062382835
14,1991,3,0.062099078
15,1991,3,0.061837879
16,1991,3,0.061770546
1,1992,3,0.027834749
2,1992,3,0.13456648
3,1992,3,0.17153865
4,1992,3,0.15222145
5,1992,3,0.118689517
6,1992,3,0.098131743
7,1992,3,0.086701609
8,1992,3,0.080173478
9,1992,3,0.076600188
10,1992,3,0.074160588
11,1992,3,0.072805708
12,1992,3,0.071958193
13,1992,3,0.071328481
14,1992,3,0.070892567
15,1992,3,0.070503671
