year,season,area,age,n
1952,1,1,1,10912800
1952,1,1,2,6430980
1952,1,1,3,4455170
1952,1,1,4,3075310
1952,1,1,5,2575220
1952,1,1,6,2138130
1952,1,1,7,1789880
1952,1,1,8,1373780
1952,1,1,9,1223030
1952,1,1,10,1079410
1952,1,1,11,957936
1952,1,1,12,759876
1952,1,1,13,687529
1952,1,1,14,624520
1952,1,1,15,573089
1952,1,1,16,462013
1952,1,1,17,420058
1952,1,1,18,388332
1952,1,1,19,364507
1952,1,1,20,296672
1952,1,1,21,269984
1952,1,1,22,252559
1952,1,1,23,240910
1952,1,1,24,197288
1952,1,1,25,179451
1952,1,1,26,169253
1952,1,1,27,163327
1952,1,1,28,134319
1952,1,1,29,122060
1952,1,1,30,115788
1952,1,1,31,112669
1952,1,1,32,92938.7
1952,1,1,33,84371.6
1952,1,1,34,80360.1
1952,1,1,35,78663.6
1952,1,1,36,65034.9
1952,1,1,37,58986.2
1952,1,1,38,56340.2
1952,1,1,39,55386.7
1952,1,1,40,272014
1953,1,1,1,10912800
1953,1,1,2,6431460
1953,1,1,3,4455180
1953,1,1,4,3067390
1953,1,1,5,2632140
1953,1,1,6,2155490
1953,1,1,7,1765430
1953,1,1,8,1362930
1953,1,1,9,1228000
1953,1,1,10,1086130
1953,1,1,11,961296
1953,1,1,12,761040
1953,1,1,13,688926
1953,1,1,14,626812
1953,1,1,15,576092
1953,1,1,16,465023
1953,1,1,17,423310
1953,1,1,18,391601
1953,1,1,19,367713
1953,1,1,20,299414
1953,1,1,21,272663
1953,1,1,22,255144
1953,1,1,23,243396
1953,1,1,24,199348
1953,1,1,25,181390
1953,1,1,26,171097
1953,1,1,27,165095
1953,1,1,28,135765
1953,1,1,29,123397
1953,1,1,30,117056
1953,1,1,31,113890
1953,1,1,32,93933.1
1953,1,1,33,85282.8
1953,1,1,34,81225.9
1953,1,1,35,79502.3
1953,1,1,36,65717.4
1953,1,1,37,59608.9
1953,1,1,38,56933.6
1953,1,1,39,55964.8
1953,1,1,40,356355
1954,1,1,1,2209310
1954,1,1,2,33619900
1954,1,1,3,367226
1954,1,1,4,157959
1954,1,1,5,2557200
1954,1,1,6,2095370
1954,1,1,7,1713290
1954,1,1,8,1321400
1954,1,1,9,1213040
1954,1,1,10,1061200
1954,1,1,11,923088
1954,1,1,12,734457
1954,1,1,13,671252
1954,1,1,14,611909
1954,1,1,15,561274
1954,1,1,16,452253
1954,1,1,17,411633
1954,1,1,18,381297
1954,1,1,19,358578
1954,1,1,20,292313
1954,1,1,21,266429
1954,1,1,22,249496
1954,1,1,23,238165
1954,1,1,24,195185
1954,1,1,25,177694
1954,1,1,26,167683
1954,1,1,27,161858
1954,1,1,28,133147
1954,1,1,29,121047
1954,1,1,30,114848
1954,1,1,31,111758
1954,1,1,32,92189.2
1954,1,1,33,83707.9
1954,1,1,34,79731.3
1954,1,1,35,78043.6
1954,1,1,36,64516.5
1954,1,1,37,58521.7
1954,1,1,38,55896.2
1954,1,1,39,54946
1954,1,1,40,410286
1955,1,1,1,1749990
1955,1,1,2,23369200
1955,1,1,3,384271
1955,1,1,4,560671
1955,1,1,5,480382
1955,1,1,6,11532100
1955,1,1,7,124897
1955,1,1,8,61450.1
1955,1,1,9,1186240
1955,1,1,10,1038300
1955,1,1,11,902092
1955,1,1,12,717104
1955,1,1,13,663818
1955,1,1,14,599832
1955,1,1,15,542771
1955,1,1,16,439208
1955,1,1,17,402791
1955,1,1,18,373677
1955,1,1,19,350827
1955,1,1,20,285478
1955,1,1,21,260052
1955,1,1,22,243771
1955,1,1,23,233018
1955,1,1,24,191148
1955,1,1,25,174135
1955,1,1,26,164451
1955,1,1,27,158864
1955,1,1,28,130765
1955,1,1,29,118935
1955,1,1,30,112900
1955,1,1,31,109914
1955,1,1,32,90699.5
1955,1,1,33,82371.7
1955,1,1,34,78477.4
1955,1,1,35,76834.6
1955,1,1,36,63528.1
1955,1,1,37,57629.1
1955,1,1,38,55049.6
1955,1,1,39,54120.4
1955,1,1,40,448403
1956,1,1,1,1987090
1956,1,1,2,526435
1956,1,1,3,225828
1956,1,1,4,14188400
1956,1,1,5,377423
1956,1,1,6,7852050
1956,1,1,7,127784
1956,1,1,8,215366
1956,1,1,9,202674
1956,1,1,10,5897370
1956,1,1,11,57485.2
1956,1,1,12,29961.1
1956,1,1,13,648792
1956,1,1,14,587597
1956,1,1,15,532054
1956,1,1,16,430633
1956,1,1,17,398267
1956,1,1,18,366936
1956,1,1,19,340812
1956,1,1,20,278333
1956,1,1,21,255081
1956,1,1,22,239383
1956,1,1,23,228472
1956,1,1,24,187076
1956,1,1,25,170282
1956,1,1,26,160929
1956,1,1,27,155641
1956,1,1,28,128212
1956,1,1,29,116677
1956,1,1,30,110840
1956,1,1,31,107997
1956,1,1,32,89172.3
1956,1,1,33,81018.9
1956,1,1,34,77228
1956,1,1,35,75649.6
1956,1,1,36,62570
1956,1,1,37,56770.4
1956,1,1,38,54243.3
1956,1,1,39,53341.8
1956,1,1,40,474223
1957,1,1,1,3730430
1957,1,1,2,600004
1957,1,1,3,223633
1957,1,1,4,14254800
1957,1,1,5,440758
1957,1,1,6,156848
1957,1,1,7,76102.6
1957,1,1,8,5274390
1957,1,1,9,158673
1957,1,1,10,3981830
1957,1,1,11,59120.1
1957,1,1,12,105761
1957,1,1,13,101966
1957,1,1,14,3436580
1957,1,1,15,29947.3
1957,1,1,16,16354.4
1957,1,1,17,388639
1957,1,1,18,358773
1957,1,1,19,333526
1957,1,1,20,272532
1957,1,1,21,250946
1957,1,1,22,234245
1957,1,1,23,221680
1957,1,1,24,182092
1957,1,1,25,166563
1957,1,1,26,157554
1957,1,1,27,152164
1957,1,1,28,125120
1957,1,1,29,113745
1957,1,1,30,108112
1957,1,1,31,105446
1957,1,1,32,87123.5
1957,1,1,33,79193.8
1957,1,1,34,75545.6
1957,1,1,35,74064.6
1957,1,1,36,61296.5
1957,1,1,37,55637.3
1957,1,1,38,53188.8
1957,1,1,39,52333
1957,1,1,40,488820
1958,1,1,1,2625740
1958,1,1,2,2170010
1958,1,1,3,186693
1958,1,1,4,6172970
1958,1,1,5,1047030
1958,1,1,6,178408
1958,1,1,7,74901.9
1958,1,1,8,5309320
1958,1,1,9,192777
1958,1,1,10,71090.9
1958,1,1,11,35155.1
1958,1,1,12,2451980
1958,1,1,13,78948.9
1958,1,1,14,2302150
1958,1,1,15,31016.4
1958,1,1,16,58389.8
1958,1,1,17,57054.7
1958,1,1,18,2162840
1958,1,1,19,17002.8
1958,1,1,20,9649.76
1958,1,1,21,246795
1958,1,1,22,230689
1958,1,1,23,218445
1958,1,1,24,179527
1958,1,1,25,164493
1958,1,1,26,154914
1958,1,1,27,148569
1958,1,1,28,122493
1958,1,1,29,111803
1958,1,1,30,106326
1958,1,1,31,103556
1958,1,1,32,85400.9
1958,1,1,33,77535.3
1958,1,1,34,73987
1958,1,1,35,72597.7
1958,1,1,36,60115.1
1958,1,1,37,54586.5
1958,1,1,38,52222.3
1958,1,1,39,51425.2
1958,1,1,40,498064
1959,1,1,1,4102960
1959,1,1,2,24737000
1959,1,1,3,168882
1959,1,1,4,7451180
1959,1,1,5,560504
1959,1,1,6,817619
1959,1,1,7,60922.6
1959,1,1,8,2379500
1959,1,1,9,551810
1959,1,1,10,79194.3
1959,1,1,11,34196.6
1959,1,1,12,2468900
1959,1,1,13,99948.7
1959,1,1,14,37096.9
1959,1,1,15,18430.7
1959,1,1,16,1276240
1959,1,1,17,43637.6
1959,1,1,18,1436690
1959,1,1,19,17676
1959,1,1,20,34689.8
1959,1,1,21,34139.6
1959,1,1,22,1417040
1959,1,1,23,10239.4
1959,1,1,24,6002.39
1959,1,1,25,162197
1959,1,1,26,152895
1959,1,1,27,146678
1959,1,1,28,121000
1959,1,1,29,110384
1959,1,1,30,104594
1959,1,1,31,101263
1959,1,1,32,83707.1
1959,1,1,33,76253.2
1959,1,1,34,72786.5
1959,1,1,35,71313.8
1959,1,1,36,58938.3
1959,1,1,37,53448.6
1959,1,1,38,51141.4
1959,1,1,39,50395.5
1959,1,1,40,501665
1960,1,1,1,1820760
1960,1,1,2,330658
1960,1,1,3,75655.9
1960,1,1,4,210298
1960,1,1,5,900590
1960,1,1,6,7464530
1960,1,1,7,58401.9
1960,1,1,8,3386820
1960,1,1,9,234655
1960,1,1,10,457509
1960,1,1,11,28075.5
1960,1,1,12,1184970
1960,1,1,13,337738
1960,1,1,14,40796
1960,1,1,15,17814.1
1960,1,1,16,1290820
1960,1,1,17,57639.4
1960,1,1,18,21251
1960,1,1,19,10481.2
1960,1,1,20,712769
1960,1,1,21,25735.4
1960,1,1,22,932343
1960,1,1,23,10647.4
1960,1,1,24,21633.2
1960,1,1,25,21377.8
1960,1,1,26,948084
1960,1,1,27,6430.57
1960,1,1,28,3870.93
1960,1,1,29,108680
1960,1,1,30,103042
1960,1,1,31,99769
1960,1,1,32,82518.4
1960,1,1,33,75015.1
1960,1,1,34,71382.1
1960,1,1,35,69574.6
1960,1,1,36,57622.4
1960,1,1,37,52407.8
1960,1,1,38,50152.1
1960,1,1,39,49344.8
1960,1,1,40,499405
1961,1,1,1,39229700
1961,1,1,2,1251480
1961,1,1,3,114028
1961,1,1,4,6468850
1961,1,1,5,436445
1961,1,1,6,99832.9
1961,1,1,7,26200.2
1961,1,1,8,83970.2
1961,1,1,9,387788
1961,1,1,10,3337040
1961,1,1,11,26653.4
1961,1,1,12,1859380
1961,1,1,13,112959
1961,1,1,14,278713
1961,1,1,15,14282.6
1961,1,1,16,645261
1961,1,1,17,216878
1961,1,1,18,22625.4
1961,1,1,19,9916.13
1961,1,1,20,715129
1961,1,1,21,35024.4
1961,1,1,22,12797.3
1961,1,1,23,6247.64
1961,1,1,24,415358
1961,1,1,25,15773.5
1961,1,1,26,614675
1961,1,1,27,6629.93
1961,1,1,28,13859.9
1961,1,1,29,13729.2
1961,1,1,30,637416
1961,1,1,31,4136.12
1961,1,1,32,2543.35
1961,1,1,33,73169.4
1961,1,1,34,69654.8
1961,1,1,35,67889.2
1961,1,1,36,56260.4
1961,1,1,37,51004.1
1961,1,1,38,48677.8
1961,1,1,39,47673.6
1961,1,1,40,489675
1962,1,1,1,10314200
1962,1,1,2,306089
1962,1,1,3,68233
1962,1,1,4,496813
1962,1,1,5,8213360
1962,1,1,6,513324
1962,1,1,7,38827.5
1962,1,1,8,2670200
1962,1,1,9,207975
1962,1,1,10,45852.7
1962,1,1,11,12241.7
1962,1,1,12,41877.5
1962,1,1,13,198696
1962,1,1,14,1726200
1962,1,1,15,13964.9
1962,1,1,16,1146080
1962,1,1,17,61655.7
1962,1,1,18,184389
1962,1,1,19,8121.83
1962,1,1,20,387912
1962,1,1,21,147765
1962,1,1,22,13734.7
1962,1,1,23,6018.28
1962,1,1,24,429511
1962,1,1,25,22859.1
1962,1,1,26,8274.65
1962,1,1,27,3994.95
1962,1,1,28,259078
1962,1,1,29,10285.1
1962,1,1,30,421632
1962,1,1,31,4371.65
1962,1,1,32,9341.53
1962,1,1,33,9264.56
1962,1,1,34,442295
1962,1,1,35,2793.63
1962,1,1,36,1745.88
1962,1,1,37,50860.2
1962,1,1,38,48550
1962,1,1,39,47538.8
1962,1,1,40,489110
1963,1,1,1,13341300
1963,1,1,2,1021220
1963,1,1,3,92479.9
1963,1,1,4,5637480
1963,1,1,5,2534220
1963,1,1,6,92236.5
1963,1,1,7,23796.5
1963,1,1,8,194096
1963,1,1,9,3401730
1963,1,1,10,306533
1963,1,1,11,18136.1
1963,1,1,12,1390620
1963,1,1,13,118278
1963,1,1,14,24432.4
1963,1,1,15,6519.66
1963,1,1,16,23538.8
1963,1,1,17,113524
1963,1,1,18,978996
1963,1,1,19,7966.59
1963,1,1,20,744805
1963,1,1,21,36099.3
1963,1,1,22,125511
1963,1,1,23,4912.56
1963,1,1,24,245125
1963,1,1,25,102473
1963,1,1,26,8750.22
1963,1,1,27,3830.44
1963,1,1,28,269826
1963,1,1,29,15444.5
1963,1,1,30,5547.07
1963,1,1,31,2651.06
1963,1,1,32,167755
1963,1,1,33,6916.13
1963,1,1,34,292781
1963,1,1,35,2963.44
1963,1,1,36,6435.89
1963,1,1,37,6386.46
1963,1,1,38,309171
1963,1,1,39,1927.58
1963,1,1,40,450488
1964,1,1,1,24038600
1964,1,1,2,1249440
1964,1,1,3,245226
1964,1,1,4,221824
1964,1,1,5,3269580
1964,1,1,6,442627
1964,1,1,7,31846.8
1964,1,1,8,2145620
1964,1,1,9,1223850
1964,1,1,10,41773.7
1964,1,1,11,10972
1964,1,1,12,92503.5
1964,1,1,13,1628040
1964,1,1,14,196242
1964,1,1,15,9403.5
1964,1,1,16,791222
1964,1,1,17,72547.4
1964,1,1,18,14019
1964,1,1,19,3713.25
1964,1,1,20,14053.9
1964,1,1,21,68672.6
1964,1,1,22,581982
1964,1,1,23,4761.78
1964,1,1,24,493034
1964,1,1,25,21962.1
1964,1,1,26,85756.5
1964,1,1,27,3073.48
1964,1,1,28,158451
1964,1,1,29,70952.3
1964,1,1,30,5707.55
1964,1,1,31,2496.74
1964,1,1,32,173353
1964,1,1,33,10569.9
1964,1,1,34,3772.82
1964,1,1,35,1787.29
1964,1,1,36,110465
1964,1,1,37,4701.24
1964,1,1,38,202601
1964,1,1,39,2025.98
1964,1,1,40,540151
1965,1,1,1,9680500
1965,1,1,2,568962
1965,1,1,3,2450600
1965,1,1,4,37731.4
1965,1,1,5,5352790
1965,1,1,6,410686
1965,1,1,7,82539.1
1965,1,1,8,85082
1965,1,1,9,1580010
1965,1,1,10,272259
1965,1,1,11,14905.3
1965,1,1,12,1017910
1965,1,1,13,697122
1965,1,1,14,21946
1965,1,1,15,5777.09
1965,1,1,16,49841.5
1965,1,1,17,868510
1965,1,1,18,132492
1965,1,1,19,5344.47
1965,1,1,20,485766
1965,1,1,21,47525.6
1965,1,1,22,8641.02
1965,1,1,23,2266.09
1965,1,1,24,8936.82
1965,1,1,25,44182.2
1965,1,1,26,364902
1965,1,1,27,3005.47
1965,1,1,28,335717
1965,1,1,29,14010.3
1965,1,1,30,59656.2
1965,1,1,31,2008.66
1965,1,1,32,105881
1965,1,1,33,49847.7
1965,1,1,34,3853.62
1965,1,1,35,1685.47
1965,1,1,36,115260
1965,1,1,37,7421.74
1965,1,1,38,2636.4
1965,1,1,39,1239.59
1965,1,1,40,602329
1966,1,1,1,1163050
1966,1,1,2,1885420
1966,1,1,3,549333
1966,1,1,4,214717
1966,1,1,5,2431070
1966,1,1,6,166006
1966,1,1,7,814807
1966,1,1,8,14995.5
1966,1,1,9,2357910
1966,1,1,10,207299
1966,1,1,11,37730.3
1966,1,1,12,40804.2
1966,1,1,13,897174
1966,1,1,14,180959
1966,1,1,15,7889.63
1966,1,1,16,537555
1966,1,1,17,431459
1966,1,1,18,12588.1
1966,1,1,19,3290.62
1966,1,1,20,28865.3
1966,1,1,21,493999
1966,1,1,22,91115.2
1966,1,1,23,3213.44
1966,1,1,24,310887
1966,1,1,25,32199.6
1966,1,1,26,5560.42
1966,1,1,27,1444.03
1966,1,1,28,5901.56
1966,1,1,29,29514.9
1966,1,1,30,236053
1966,1,1,31,1961.35
1966,1,1,32,231072
1966,1,1,33,9190.64
1966,1,1,34,41665.7
1966,1,1,35,1345.99
1966,1,1,36,71896.5
1966,1,1,37,35096.1
1966,1,1,38,2647.82
1966,1,1,39,1158.61
1966,1,1,40,508684
1967,1,1,1,23436300
1967,1,1,2,2572240
1967,1,1,3,574447
1967,1,1,4,5806010
1967,1,1,5,418179
1967,1,1,6,550511
1967,1,1,7,184291
1967,1,1,8,84312
1967,1,1,9,1196210
1967,1,1,10,73188.4
1967,1,1,11,362087
1967,1,1,12,7406.76
1967,1,1,13,1221930
1967,1,1,14,119549
1967,1,1,15,19383
1967,1,1,16,21750.5
1967,1,1,17,551829
1967,1,1,18,123970
1967,1,1,19,4506.93
1967,1,1,20,303559
1967,1,1,21,278910
1967,1,1,22,7647.65
1967,1,1,23,1979.6
1967,1,1,24,17601.8
1967,1,1,25,294603
1967,1,1,26,63092.8
1967,1,1,27,2013.37
1967,1,1,28,204281
1967,1,1,29,22245.2
1967,1,1,30,3685.81
1967,1,1,31,949.153
1967,1,1,32,3998.41
1967,1,1,33,20231.5
1967,1,1,34,155960
1967,1,1,35,1310.16
1967,1,1,36,159765
1967,1,1,37,6143.98
1967,1,1,38,29096.8
1967,1,1,39,916.888
1967,1,1,40,431862
1968,1,1,1,4754780
1968,1,1,2,958190
1968,1,1,3,476518
1968,1,1,4,80969.9
1968,1,1,5,5118880
1968,1,1,6,831572
1968,1,1,7,186597
1968,1,1,8,2250490
1968,1,1,9,254870
1968,1,1,10,238829
1968,1,1,11,81639.7
1968,1,1,12,40454.4
1968,1,1,13,675163
1968,1,1,14,36415.8
1968,1,1,15,178365
1968,1,1,16,4042.53
1968,1,1,17,689178
1968,1,1,18,73776.3
1968,1,1,19,10643.6
1968,1,1,20,12308.6
1968,1,1,21,351846
1968,1,1,22,85312.5
1968,1,1,23,2697.64
1968,1,1,24,178751
1968,1,1,25,183773
1968,1,1,26,4811.29
1968,1,1,27,1232.77
1968,1,1,28,11088.3
1968,1,1,29,181120
1968,1,1,30,43503.7
1968,1,1,31,1293.03
1968,1,1,32,135717
1968,1,1,33,15451.4
1968,1,1,34,2479.19
1968,1,1,35,634.109
1968,1,1,36,2740.36
1968,1,1,37,14031.2
1968,1,1,38,103902
1968,1,1,39,884.202
1968,1,1,40,434058
1969,1,1,1,12914800
1969,1,1,2,3369730
1969,1,1,3,517040
1969,1,1,4,45386.7
1969,1,1,5,1563530
1969,1,1,6,271656
1969,1,1,7,153937
1969,1,1,8,31056.3
1969,1,1,9,2179080
1969,1,1,10,415076
1969,1,1,11,84012.4
1969,1,1,12,1112500
1969,1,1,13,171640
1969,1,1,14,121549
1969,1,1,15,41889.6
1969,1,1,16,22360.7
1969,1,1,17,424941
1969,1,1,18,20313
1969,1,1,19,97126.3
1969,1,1,20,2424.3
1969,1,1,21,421911
1969,1,1,22,48711.7
1969,1,1,23,6313.33
1969,1,1,24,7483.55
1969,1,1,25,235190
1969,1,1,26,60188.6
1969,1,1,27,1717.29
1969,1,1,28,111584
1969,1,1,29,125481
1969,1,1,30,3184.8
1969,1,1,31,808.301
1969,1,1,32,7340.92
1969,1,1,33,116935
1969,1,1,34,30570.3
1969,1,1,35,866.874
1969,1,1,36,92978.7
1969,1,1,37,11014.7
1969,1,1,38,1725.13
1969,1,1,39,438.962
1969,1,1,40,389513
1970,1,1,1,20190100
1970,1,1,2,3231560
1970,1,1,3,768083
1970,1,1,4,1112560
1970,1,1,5,2981710
1970,1,1,6,919296
1970,1,1,7,158937
1970,1,1,8,16917.9
1970,1,1,9,894647
1970,1,1,10,114878
1970,1,1,11,66892
1970,1,1,12,14801
1970,1,1,13,1089090
1970,1,1,14,237019
1970,1,1,15,42789.8
1970,1,1,16,616095
1970,1,1,17,119485
1970,1,1,18,67613.5
1970,1,1,19,23223
1970,1,1,20,13255.6
1970,1,1,21,278576
1970,1,1,22,12017.1
1970,1,1,23,55824.1
1970,1,1,24,1525.81
1970,1,1,25,268664
1970,1,1,26,33046.1
1970,1,1,27,3906.78
1970,1,1,28,4725.86
1970,1,1,29,159663
1970,1,1,30,42472.7
1970,1,1,31,1127.67
1970,1,1,32,71747.1
1970,1,1,33,86479.6
1970,1,1,34,2156.13
1970,1,1,35,542.802
1970,1,1,36,4969.86
1970,1,1,37,77234.6
1970,1,1,38,21447.1
1970,1,1,39,591.265
1970,1,1,40,346640
1971,1,1,1,1321560
1971,1,1,2,270757
1971,1,1,3,46106.9
1971,1,1,4,1030260
1971,1,1,5,4170730
1971,1,1,6,926410
1971,1,1,7,245617
1971,1,1,8,445894
1971,1,1,9,1351360
1971,1,1,10,391299
1971,1,1,11,70527.7
1971,1,1,12,8404.05
1971,1,1,13,587074
1971,1,1,14,57626.8
1971,1,1,15,33858
1971,1,1,16,8139.73
1971,1,1,17,614943
1971,1,1,18,148584
1971,1,1,19,23840.9
1971,1,1,20,367785
1971,1,1,21,84402.4
1971,1,1,22,40201.7
1971,1,1,23,13703
1971,1,1,24,8308.3
1971,1,1,25,188094
1971,1,1,26,7476.77
1971,1,1,27,33704
1971,1,1,28,1000.36
1971,1,1,29,176855
1971,1,1,30,22923.9
1971,1,1,31,2513.38
1971,1,1,32,3089.27
1971,1,1,33,110001
1971,1,1,34,30093.2
1971,1,1,35,761.967
1971,1,1,36,47446.2
1971,1,1,37,60250
1971,1,1,38,1491.29
1971,1,1,39,372.941
1971,1,1,40,314913
1972,1,1,1,6341540
1972,1,1,2,14049300
1972,1,1,3,254194
1972,1,1,4,592288
1972,1,1,5,410486
1972,1,1,6,79263.8
1972,1,1,7,15586.8
1972,1,1,8,383485
1972,1,1,9,1687820
1972,1,1,10,414354
1972,1,1,11,111132
1972,1,1,12,233669
1972,1,1,13,746770
1972,1,1,14,196202
1972,1,1,15,36243.8
1972,1,1,16,4786.34
1972,1,1,17,406470
1972,1,1,18,32043.3
1972,1,1,19,18734.1
1972,1,1,20,4849.77
1972,1,1,21,372105
1972,1,1,22,98046.4
1972,1,1,23,14161.7
1972,1,1,24,231394
1972,1,1,25,60133.4
1972,1,1,26,25190.3
1972,1,1,27,8507.86
1972,1,1,28,5439.04
1972,1,1,29,129689
1972,1,1,30,4846.7
1972,1,1,31,21224
1972,1,1,32,677.426
1972,1,1,33,119490
1972,1,1,34,16174
1972,1,1,35,1670.18
1972,1,1,36,2077.68
1972,1,1,37,76709.8
1972,1,1,38,21421.5
1972,1,1,39,527.081
1972,1,1,40,297592
1973,1,1,1,13228400
1973,1,1,2,2909060
1973,1,1,3,2461240
1973,1,1,4,1776910
1973,1,1,5,1339470
1973,1,1,6,4248730
1973,1,1,7,87612.8
1973,1,1,8,232561
1973,1,1,9,240335
1973,1,1,10,36688.9
1973,1,1,11,7375.23
1973,1,1,12,181687
1973,1,1,13,819554
1973,1,1,14,216640
1973,1,1,15,57436.6
1973,1,1,16,137334
1973,1,1,17,453842
1973,1,1,18,107863
1973,1,1,19,20207.7
1973,1,1,20,2928.84
1973,1,1,21,285053
1973,1,1,22,18970.2
1973,1,1,23,10993.3
1973,1,1,24,3044.11
1973,1,1,25,235448
1973,1,1,26,66617.2
1973,1,1,27,8808.49
1973,1,1,28,150627
1973,1,1,29,42890.4
1973,1,1,30,16376.7
1973,1,1,31,5480.01
1973,1,1,32,3665.12
1973,1,1,33,90379.6
1973,1,1,34,3231.08
1973,1,1,35,13777.5
1973,1,1,36,468.166
1973,1,1,37,81993.7
1973,1,1,38,11505.2
1973,1,1,39,1133.82
1973,1,1,40,280307
1974,1,1,1,7473390
1974,1,1,2,1084680
1974,1,1,3,3634290
1974,1,1,4,59043
1974,1,1,5,2849320
1974,1,1,6,929200
1974,1,1,7,841056
1974,1,1,8,683145
1974,1,1,9,558301
1974,1,1,10,1943150
1974,1,1,11,40474.8
1974,1,1,12,113618
1974,1,1,13,156270
1974,1,1,14,19590.7
1974,1,1,15,3951.74
1974,1,1,16,96018.1
1974,1,1,17,439134
1974,1,1,18,123902
1974,1,1,19,32133.2
1974,1,1,20,85796.8
1974,1,1,21,290117
1974,1,1,22,63116
1974,1,1,23,11942.3
1974,1,1,24,1880.75
1974,1,1,25,200725
1974,1,1,26,11772.2
1974,1,1,27,6754.15
1974,1,1,28,1984.23
1974,1,1,29,153780
1974,1,1,30,46097.4
1974,1,1,31,5677.95
1974,1,1,32,100421
1974,1,1,33,30564
1974,1,1,34,10943.2
1974,1,1,35,3629.99
1974,1,1,36,2520.49
1974,1,1,37,63377.7
1974,1,1,38,2198.08
1974,1,1,39,9153.14
1974,1,1,40,263762
1975,1,1,1,1023350
1975,1,1,2,2772230
1975,1,1,3,1270280
1975,1,1,4,42511.2
1975,1,1,5,1581470
1975,1,1,6,444550
1975,1,1,7,1247380
1975,1,1,8,23951.5
1975,1,1,9,1211390
1975,1,1,10,448036
1975,1,1,11,380033
1975,1,1,12,322050
1975,1,1,13,271976
1975,1,1,14,1012370
1975,1,1,15,20920.7
1975,1,1,16,61374.9
1975,1,1,17,105382
1975,1,1,18,11358.8
1975,1,1,19,2280.16
1975,1,1,20,54241.6
1975,1,1,21,250314
1975,1,1,22,74970.5
1975,1,1,23,18934.9
1975,1,1,24,55533.8
1975,1,1,25,190746
1975,1,1,26,38548.5
1975,1,1,27,7348.3
1975,1,1,28,1245.07
1975,1,1,29,141046
1975,1,1,30,7540.36
1975,1,1,31,4283.1
1975,1,1,32,1324.23
1975,1,1,33,102321
1975,1,1,34,32162.7
1975,1,1,35,3745.24
1975,1,1,36,67805.6
1975,1,1,37,21675.2
1975,1,1,38,7431.61
1975,1,1,39,2445.21
1975,1,1,40,238865
1976,1,1,1,4193290
1976,1,1,2,405421
1976,1,1,3,2722170
1976,1,1,4,15084100
1976,1,1,5,676931
1976,1,1,6,824420
1976,1,1,7,427969
1976,1,1,8,17016.6
1976,1,1,9,651880
1976,1,1,10,259268
1976,1,1,11,559826
1976,1,1,12,11831.1
1976,1,1,13,596020
1976,1,1,14,243850
1976,1,1,15,190118
1976,1,1,16,166342
1976,1,1,17,143773
1976,1,1,18,567296
1976,1,1,19,11557.3
1976,1,1,20,35186.3
1976,1,1,21,71857.4
1976,1,1,22,6929.31
1976,1,1,23,1379.69
1976,1,1,24,32046.7
1976,1,1,25,148886
1976,1,1,26,47054.2
1976,1,1,27,11554.5
1976,1,1,28,36629.4
1976,1,1,29,127085
1976,1,1,30,24221.6
1976,1,1,31,4643.6
1976,1,1,32,838.2
1976,1,1,33,98391
1976,1,1,34,4922.83
1976,1,1,35,2770.06
1976,1,1,36,894.52
1976,1,1,37,68638.2
1976,1,1,38,22447.7
1976,1,1,39,2500.86
1976,1,1,40,234241
1977,1,1,1,10546400
1977,1,1,2,3681680
1977,1,1,3,1444080
1977,1,1,4,366368
1977,1,1,5,892490
1977,1,1,6,125436
1977,1,1,7,918996
1977,1,1,8,5745620
1977,1,1,9,504853
1977,1,1,10,366226
1977,1,1,11,190736
1977,1,1,12,8370.8
1977,1,1,13,312309
1977,1,1,14,164291
1977,1,1,15,280960
1977,1,1,16,6490.82
1977,1,1,17,321770
1977,1,1,18,143635
1977,1,1,19,102401
1977,1,1,20,91866.2
1977,1,1,21,80803.7
1977,1,1,22,335527
1977,1,1,23,6732.58
1977,1,1,24,21148.8
1977,1,1,25,49386.5
1977,1,1,26,4404.81
1977,1,1,27,868.699
1977,1,1,28,19697.9
1977,1,1,29,91996.6
1977,1,1,30,30460.7
1977,1,1,31,7273.14
1977,1,1,32,24542.2
1977,1,1,33,85628.1
1977,1,1,34,15611.2
1977,1,1,35,3005.94
1977,1,1,36,572.643
1977,1,1,37,68416.9
1977,1,1,38,3270.22
1977,1,1,39,1824.42
1977,1,1,40,226581
1978,1,1,1,486628
1978,1,1,2,15744500
1978,1,1,3,852478
1978,1,1,4,37308.6
1978,1,1,5,2282230
1978,1,1,6,1298610
1978,1,1,7,482493
1978,1,1,8,139687
1978,1,1,9,369050
1978,1,1,10,58310.8
1978,1,1,11,411350
1978,1,1,12,2679100
1978,1,1,13,366909
1978,1,1,14,185897
1978,1,1,15,95621
1978,1,1,16,4614.56
1978,1,1,17,165484
1978,1,1,18,109816
1978,1,1,19,153187
1978,1,1,20,3842.48
1978,1,1,21,186225
1978,1,1,22,89691.8
1978,1,1,23,58648.3
1978,1,1,24,53708.1
1978,1,1,25,47902
1978,1,1,26,207864
1978,1,1,27,4114.63
1978,1,1,28,13264.2
1978,1,1,29,34340.2
1978,1,1,30,2907.86
1978,1,1,31,567.785
1978,1,1,32,12584.1
1978,1,1,33,59016.8
1978,1,1,34,20324.7
1978,1,1,35,4723.4
1978,1,1,36,16744.1
