age,year,area,f
22,1974,3,0.042282622
23,1974,3,0.039469788
24,1974,3,0.03725523
25,1974,3,0.035519452
26,1974,3,0.034163999
27,1974,3,0.033109615
28,1974,3,0.032293205
29,1974,3,0.031664742
30,1974,3,0.031184584
31,1974,3,0.030821291
32,1974,3,0.030549897
33,1974,3,0.030350549
34,1974,3,0.030207456
35,1974,3,0.03010805
36,1974,3,0.030042343
37,1974,3,0.030002406
38,1974,3,0.030002406
39,1974,3,0.030002406
40,1974,3,0.030002406
1,1975,3,0.00048492345
2,1975,3,0.0043363133
3,1975,3,0.080999155
4,1975,3,0.057043756
5,1975,3,0.014736122
6,1975,3,0.0066585195
7,1975,3,0.014856522
8,1975,3,0.023945733
9,1975,3,0.029658526
10,1975,3,0.037685677
11,1975,3,0.04973407
12,1975,3,0.0638852
13,1975,3,0.0762726
14,1975,3,0.08352027
15,1975,3,0.08416009
16,1975,3,0.07938345
17,1975,3,0.07226586
18,1975,3,0.06487532
19,1975,3,0.058184999
20,1975,3,0.052520436
21,1975,3,0.047891792
22,1975,3,0.044182866
23,1975,3,0.041243571
24,1975,3,0.038929465
25,1975,3,0.037115682
26,1975,3,0.035699302
27,1975,3,0.034597531
28,1975,3,0.033744434
29,1975,3,0.033087736
30,1975,3,0.032586011
31,1975,3,0.032206397
32,1975,3,0.031922813
33,1975,3,0.031714514
34,1975,3,0.031564993
35,1975,3,0.031461117
36,1975,3,0.031392456
37,1975,3,0.031350731
38,1975,3,0.031350731
39,1975,3,0.031350731
40,1975,3,0.031350731
1,1976,3,0.00161807198
2,1976,3,0.0123816635
3,1976,3,0.204857351
4,1976,3,0.157610909
5,1976,3,0.043800259
6,1976,3,0.016080087
7,1976,3,0.022647
8,1976,3,0.033658243
9,1976,3,0.039480992
10,1976,3,0.045496569
11,1976,3,0.05657795
12,1976,3,0.07166802
13,1976,3,0.08544038
14,1976,3,0.09355695
15,1976,3,0.09427753
16,1976,3,0.08892884
17,1976,3,0.0809565
18,1976,3,0.07267776
19,1976,3,0.0651831
20,1976,3,0.05883743
21,1976,3,0.05365217
22,1976,3,0.049497208
23,1976,3,0.046204411
24,1976,3,0.043611991
25,1976,3,0.041580048
26,1976,3,0.039993314
27,1976,3,0.038759013
28,1976,3,0.037803305
29,1976,3,0.037067605
30,1976,3,0.03650553
31,1976,3,0.036080251
32,1976,3,0.035762542
33,1976,3,0.03552918
34,1976,3,0.035361678
35,1976,3,0.035245308
36,1976,3,0.03516839
37,1976,3,0.035121644
38,1976,3,0.035121644
39,1976,3,0.035121644
40,1976,3,0.035121644
1,1977,3,0.0012480354
2,1977,3,0.008913887
3,1977,3,0.13821192
4,1977,3,0.11219649
5,1977,3,0.032895087
6,1977,3,0.014392625
7,1977,3,0.026048181
8,1977,3,0.040527447
9,1977,3,0.04909741
10,1977,3,0.06009334
11,1977,3,0.07758671
12,1977,3,0.09913418
13,1977,3,0.11826741
14,1977,3,0.12948829
15,1977,3,0.13047423
16,1977,3,0.12306633
17,1977,3,0.11203081
18,1977,3,0.1005729
19,1977,3,0.09020086
20,1977,3,0.08141921
21,1977,3,0.07424359
22,1977,3,0.06849381
23,1977,3,0.06393716
24,1977,3,0.06034974
25,1977,3,0.05753792
26,1977,3,0.0553422
27,1977,3,0.05363421
28,1977,3,0.05231172
29,1977,3,0.05129369
30,1977,3,0.0505159
31,1977,3,0.04992742
32,1977,3,0.0494878
33,1977,3,0.0491649
34,1977,3,0.04893311
35,1977,3,0.04877208
36,1977,3,0.04866564
37,1977,3,0.04860094
38,1977,3,0.04860094
39,1977,3,0.04860094
40,1977,3,0.04860094
1,1978,3,0.0018530692
2,1978,3,0.0119561966
3,1978,3,0.165180405
4,1978,3,0.146731952
5,1978,3,0.0457685301
6,1978,3,0.0176803488
7,1978,3,0.021954514
8,1978,3,0.031374856
9,1978,3,0.035829323
10,1978,3,0.039189798
11,1978,3,0.04697559
12,1978,3,0.05889493
13,1978,3,0.070081
14,1978,3,0.07669962
15,1978,3,0.07727399
16,1978,3,0.07288249
17,1978,3,0.06634504
18,1978,3,0.05955859
19,1978,3,0.05341577
20,1978,3,0.04821508
21,1978,3,0.043965602
22,1978,3,0.040560595
23,1978,3,0.03786217
24,1978,3,0.035737744
25,1978,3,0.034072633
26,1978,3,0.03277237
27,1978,3,0.031760932
28,1978,3,0.030977789
29,1978,3,0.030374944
30,1978,3,0.029914368
31,1978,3,0.029565895
32,1978,3,0.029305572
33,1978,3,0.029114356
34,1978,3,0.028977099
35,1978,3,0.028881749
36,1978,3,0.028818721
37,1978,3,0.028780413
38,1978,3,0.028780413
39,1978,3,0.028780413
40,1978,3,0.028780413
1,1979,3,0.0024395476
2,1979,3,0.0146492216
3,1979,3,0.184083784
4,1979,3,0.17957188
5,1979,3,0.061407287
6,1979,3,0.026185995
7,1979,3,0.034153554
8,1979,3,0.04897891
9,1979,3,0.05658119
10,1979,3,0.06377639
11,1979,3,0.07785084
12,1979,3,0.0977116
13,1979,3,0.11599573
14,1979,3,0.12675665
15,1979,3,0.12760831
16,1979,3,0.12031028
17,1979,3,0.10949606
18,1979,3,0.098284
19,1979,3,0.08814071
20,1979,3,0.07955546
21,1979,3,0.07254165
22,1979,3,0.066922197
23,1979,3,0.062469226
24,1979,3,0.058963672
25,1979,3,0.05621615
26,1979,3,0.05407077
27,1979,3,0.052401993
28,1979,3,0.051109968
29,1979,3,0.050115438
30,1979,3,0.049355681
31,1979,3,0.048780855
32,1979,3,0.048351446
33,1979,3,0.048036023
34,1979,3,0.047809613
35,1979,3,0.047652328
36,1979,3,0.047548369
37,1979,3,0.047485171
38,1979,3,0.047485171
39,1979,3,0.047485171
40,1979,3,0.047485171
1,1980,3,0.0050264133
2,1980,3,0.031861303
3,1980,3,0.4305028
4,1980,3,0.39038962
5,1980,3,0.12410165
6,1980,3,0.045888846
7,1980,3,0.046562857
8,1980,3,0.062234488
9,1980,3,0.06760953
10,1980,3,0.06626719
11,1980,3,0.07265737
12,1980,3,0.08867483
13,1980,3,0.10500206
14,1980,3,0.11477139
15,1980,3,0.11556949
16,1980,3,0.10897361
17,1980,3,0.09918518
18,1980,3,0.08903244
19,1980,3,0.07984586
20,1980,3,0.072069658
21,1980,3,0.06571646
22,1980,3,0.060626116
23,1980,3,0.056592315
24,1980,3,0.053416669
25,1980,3,0.050927715
26,1980,3,0.048984171
27,1980,3,0.047472391
28,1980,3,0.046301893
29,1980,3,0.045400893
30,1980,3,0.044712561
31,1980,3,0.044191776
32,1980,3,0.043802731
33,1980,3,0.04351697
34,1980,3,0.043311848
35,1980,3,0.043169345
36,1980,3,0.043075147
37,1980,3,0.043017905
38,1980,3,0.043017905
39,1980,3,0.043017905
40,1980,3,0.043017905
1,1981,3,0.020548623
2,1981,3,0.10142672
3,1981,3,0.8584354
4,1981,3,1.1517937
5,1981,3,0.4433263
6,1981,3,0.17413147
7,1981,3,0.13815905
8,1981,3,0.16307111
9,1981,3,0.15761499
10,1981,3,0.10816382
11,1981,3,0.07342746
12,1981,3,0.07261449
13,1981,3,0.08273721
14,1981,3,0.08968459
15,1981,3,0.09002179
16,1981,3,0.08475534
17,1981,3,0.07707978
18,1981,3,0.06915747
19,1981,3,0.062004
20,1981,3,0.05595535
21,1981,3,0.05101677
22,1981,3,0.04706151
23,1981,3,0.04392811
24,1981,3,0.041461871
25,1981,3,0.039529306
26,1981,3,0.038020481
27,1981,3,0.036847064
28,1981,3,0.035938696
29,1981,3,0.035239652
30,1981,3,0.034705746
31,1981,3,0.034301867
32,1981,3,0.034000155
33,1981,3,0.033778538
34,1981,3,0.033619459
35,1981,3,0.033508949
36,1981,3,0.033435901
37,1981,3,0.033391503
38,1981,3,0.033391503
39,1981,3,0.033391503
40,1981,3,0.033391503
1,1982,3,0.02331404
2,1982,3,0.11599655
3,1982,3,1.0039011
4,1982,3,1.3260138
5,1982,3,0.51059881
6,1982,3,0.20147017
7,1982,3,0.16068672
8,1982,3,0.18978038
9,1982,3,0.18435826
10,1982,3,0.12964631
11,1982,3,0.09199289
12,1982,3,0.09282122
13,1982,3,0.10574718
14,1982,3,0.11442369
15,1982,3,0.11473969
16,1982,3,0.10797238
17,1982,3,0.09816725
18,1982,3,0.08806353
19,1982,3,0.07894681
20,1982,3,0.071241
21,1982,3,0.06495074
22,1982,3,0.05991365
23,1982,3,0.055923616
24,1982,3,0.052783401
25,1982,3,0.050322818
26,1982,3,0.048401901
27,1982,3,0.046908073
28,1982,3,0.045751762
29,1982,3,0.04486196
30,1982,3,0.044182433
31,1982,3,0.043668426
32,1982,3,0.043284446
33,1982,3,0.043002392
34,1982,3,0.042799935
35,1982,3,0.042659294
36,1982,3,0.042566329
37,1982,3,0.042509821
38,1982,3,0.042509821
39,1982,3,0.042509821
40,1982,3,0.042509821
1,1983,3,0.017960568
2,1983,3,0.08856736
3,1983,3,0.7507512
4,1983,3,1.0187279
5,1983,3,0.40199291
6,1983,3,0.16075361
7,1983,3,0.12379719
8,1983,3,0.14232401
9,1983,3,0.13581377
10,1983,3,0.09028785
11,1983,3,0.05623507
12,1983,3,0.05101839
13,1983,3,0.05585827
14,1983,3,0.05947398
15,1983,3,0.05918843
16,1983,3,0.05548746
17,1983,3,0.050345604
18,1983,3,0.045110486
19,1983,3,0.040411299
20,1983,3,0.036450221
21,1983,3,0.033222028
22,1983,3,0.030639699
23,1983,3,0.028595688
24,1983,3,0.02698794
25,1983,3,0.025728771
26,1983,3,0.024746203
27,1983,3,0.023982441
28,1983,3,0.023391534
29,1983,3,0.022937083
30,1983,3,0.022590264
31,1983,3,0.022328038
32,1983,3,0.022132144
33,1983,3,0.021988255
34,1983,3,0.021884968
35,1983,3,0.021813217
36,1983,3,0.021765789
37,1983,3,0.021736963
38,1983,3,0.021736963
39,1983,3,0.021736963
40,1983,3,0.021736963
1,1984,3,0.036049112
2,1984,3,0.17687701
3,1984,3,1.4741228
4,1984,3,2.009766
5,1984,3,0.7813848
6,1984,3,0.30726443
7,1984,3,0.23577815
8,1984,3,0.27243385
9,1984,3,0.25822547
10,1984,3,0.16436311
11,1984,3,0.09327518
12,1984,3,0.08048363
13,1984,3,0.08843674
14,1984,3,0.09485823
15,1984,3,0.09478851
16,1984,3,0.0890474
17,1984,3,0.08088751
18,1984,3,0.0725243
19,1984,3,0.06499553
20,1984,3,0.05863964
21,1984,3,0.05345504
22,1984,3,0.0493053
23,1984,3,0.04601924
24,1984,3,0.043433719
25,1984,3,0.041408217
26,1984,3,0.03982726
27,1984,3,0.038598063
28,1984,3,0.037646794
29,1984,3,0.036914961
30,1984,3,0.036356244
31,1984,3,0.035933695
32,1984,3,0.035618035
33,1984,3,0.035386179
34,1984,3,0.035219744
35,1984,3,0.035104132
36,1984,3,0.035027704
37,1984,3,0.03498126
38,1984,3,0.03498126
39,1984,3,0.03498126
40,1984,3,0.03498126
1,1985,3,0.014074411
2,1985,3,0.06985415
3,1985,3,0.603594
4,1985,3,0.8104267
5,1985,3,0.32179309
6,1985,3,0.13194074
7,1985,3,0.11063274
8,1985,3,0.13289569
9,1985,3,0.13327947
10,1985,3,0.10635675
11,1985,3,0.0918038
12,1985,3,0.10098087
13,1985,3,0.11613329
14,1985,3,0.12557653
15,1985,3,0.12584621
16,1985,3,0.11839483
17,1985,3,0.10763376
18,1985,3,0.09655272
19,1985,3,0.086556
20,1985,3,0.07810675
21,1985,3,0.07120963
22,1985,3,0.06568654
23,1985,3,0.06131151
24,1985,3,0.05786828
25,1985,3,0.05517031
26,1985,3,0.0530641
27,1985,3,0.05142622
28,1985,3,0.05015846
29,1985,3,0.04918295
30,1985,3,0.04843803
31,1985,3,0.04787458
32,1985,3,0.04745366
33,1985,3,0.04714448
34,1985,3,0.04692255
35,1985,3,0.04676836
36,1985,3,0.04666646
37,1985,3,0.04660451
38,1985,3,0.04660451
39,1985,3,0.04660451
40,1985,3,0.04660451
1,1986,3,0.037737561
2,1986,3,0.18508581
3,1986,3,1.5435347
4,1986,3,2.1145153
5,1986,3,0.8308128
6,1986,3,0.32880922
7,1986,3,0.24749716
8,1986,3,0.28153943
9,1986,3,0.26413241
10,1986,3,0.16228703
11,1986,3,0.08242471
12,1986,3,0.06263644
13,1986,3,0.06534623
14,1986,3,0.06868816
15,1986,3,0.06799481
16,1986,3,0.06357663
17,1986,3,0.05760371
18,1986,3,0.0515716
19,1986,3,0.04617627
20,1986,3,0.04163694
21,1986,3,0.037941616
22,1986,3,0.034987779
23,1986,3,0.032650906
24,1986,3,0.030813534
25,1986,3,0.029375007
26,1986,3,0.02825283
27,1986,3,0.027380822
28,1986,3,0.0267064
29,1986,3,0.026187925
30,1986,3,0.025792439
31,1986,3,0.025493503
32,1986,3,0.025270189
33,1986,3,0.025106155
34,1986,3,0.02498841
35,1986,3,0.024906613
36,1986,3,0.024852547
37,1986,3,0.024819685
38,1986,3,0.024819685
39,1986,3,0.024819685
40,1986,3,0.024819685
1,1987,3,0.063667824
2,1987,3,0.31187399
3,1987,3,2.5971643
4,1987,3,3.5837517
5,1987,3,1.4254358
6,1987,3,0.56940545
7,1987,3,0.42437664
8,1987,3,0.47760744
9,1987,3,0.44616131
10,1987,3,0.27177853
11,1987,3,0.13269708
12,1987,3,0.09381143
13,1987,3,0.09343467
14,1987,3,0.09599219
15,1987,3,0.09394946
16,1987,3,0.08733756
17,1987,3,0.07888281
18,1987,3,0.07049288
19,1987,3,0.06304724
20,1987,3,0.05680896
21,1987,3,0.05174322
22,1987,3,0.047700529
23,1987,3,0.044505927
24,1987,3,0.041996397
25,1987,3,0.040033094
26,1987,3,0.038502626
27,1987,3,0.037314197
28,1987,3,0.036395763
29,1987,3,0.035690338
30,1987,3,0.035152848
31,1987,3,0.034746847
32,1987,3,0.034443552
33,1987,3,0.034220774
34,1987,3,0.034060855
35,1987,3,0.033949758
36,1987,3,0.033876332
37,1987,3,0.033831697
38,1987,3,0.033831697
39,1987,3,0.033831697
40,1987,3,0.033831697
1,1988,3,0.043514642
2,1988,3,0.21324137
3,1988,3,1.776055
4,1988,3,2.4432541
5,1988,3,0.9662127
6,1988,3,0.3847184
7,1988,3,0.28994226
8,1988,3,0.32931129
9,1988,3,0.30962527
10,1988,3,0.19305551
11,1988,3,0.10197111
12,1988,3,0.08009626
13,1988,3,0.0840409
14,1988,3,0.08840461
15,1988,3,0.08758727
16,1988,3,0.08196689
17,1988,3,0.07431772
18,1988,3,0.06656838
19,1988,3,0.05962376
20,1988,3,0.05377349
21,1988,3,0.04900687
22,1988,3,0.04519433
23,1988,3,0.042176828
24,1988,3,0.039803553
25,1988,3,0.037945047
26,1988,3,0.036495022
27,1988,3,0.03536812
28,1988,3,0.034496493
29,1988,3,0.033826395
30,1988,3,0.033315251
31,1988,3,0.032928885
32,1988,3,0.032640234
33,1988,3,0.0324282
34,1988,3,0.032275991
35,1988,3,0.032170248
36,1988,3,0.03210035
37,1988,3,0.032057865
38,1988,3,0.032057865
39,1988,3,0.032057865
40,1988,3,0.032057865
1,1989,3,0.024708903
2,1989,3,0.12111852
3,1989,3,1.008967
4,1989,3,1.3853476
5,1989,3,0.54598701
6,1989,3,0.21921405
7,1989,3,0.17547697
8,1989,3,0.20670712
9,1989,3,0.20152173
10,1989,3,0.14463313
11,1989,3,0.10612632
12,1989,3,0.10847723
13,1989,3,0.1235155
14,1989,3,0.13357874
15,1989,3,0.1340023
16,1989,3,0.12618056
17,1989,3,0.11478756
18,1989,3,0.10301686
19,1989,3,0.09237839
20,1989,3,0.08337625
21,1989,3,0.07602209
22,1989,3,0.07012984
23,1989,3,0.06546061
24,1989,3,0.06178482
25,1989,3,0.05890403
26,1989,3,0.056654783
27,1989,3,0.054905468
28,1989,3,0.053551339
29,1989,3,0.052509314
30,1989,3,0.051713571
31,1989,3,0.051111653
32,1989,3,0.050661974
33,1989,3,0.050331644
34,1989,3,0.050094525
35,1989,3,0.049929795
36,1989,3,0.049820896
37,1989,3,0.049754712
38,1989,3,0.049754712
39,1989,3,0.049754712
40,1989,3,0.049754712
1,1990,3,0.037874079
2,1990,3,0.18506145
3,1990,3,1.5294659
4,1990,3,2.1203041
5,1990,3,0.8421282
6,1990,3,0.33966457
7,1990,3,0.26979592
8,1990,3,0.31587764
9,1990,3,0.30705494
10,1990,3,0.21876728
11,1990,3,0.15822613
12,1990,3,0.16030388
13,1990,3,0.18237922
14,1990,3,0.1976224
15,1990,3,0.19873671
16,1990,3,0.18752921
17,1990,3,0.17086306
18,1990,3,0.15350751
19,1990,3,0.13775213
20,1990,3,0.124383
21,1990,3,0.11344098
22,1990,3,0.10466284
23,1990,3,0.09770037
24,1990,3,0.09221571
25,1990,3,0.0879152
26,1990,3,0.08455626
27,1990,3,0.08194322
28,1990,3,0.07992014
29,1990,3,0.07836314
30,1990,3,0.07717404
31,1990,3,0.0762745
32,1990,3,0.07560239
33,1990,3,0.07510863
34,1990,3,0.07475414
35,1990,3,0.07450785
36,1990,3,0.07434504
37,1990,3,0.07424607
38,1990,3,0.07424607
39,1990,3,0.07424607
40,1990,3,0.07424607
1,1991,3,0.038808839
2,1991,3,0.18938742
3,1991,3,1.5683551
4,1991,3,2.2063712
5,1991,3,0.9036858
6,1991,3,0.37039072
7,1991,3,0.27670957
8,1991,3,0.30874958
9,1991,3,0.29059315
10,1991,3,0.18698802
11,1991,3,0.1050697
12,1991,3,0.08379664
13,1991,3,0.08566982
14,1991,3,0.08855907
15,1991,3,0.08711957
16,1991,3,0.08134018
17,1991,3,0.07370524
18,1991,3,0.06601513
19,1991,3,0.05913038
20,1991,3,0.053329182
21,1991,3,0.048600271
22,1991,3,0.044816268
23,1991,3,0.0418204
24,1991,3,0.039463726
25,1991,3,0.037618156
26,1991,3,0.036178362
27,1991,3,0.035059714
28,1991,3,0.034194855
29,1991,3,0.03353038
30,1991,3,0.033023993
31,1991,3,0.032641417
32,1991,3,0.032355534
33,1991,3,0.032145498
34,1991,3,0.031994702
35,1991,3,0.031889926
36,1991,3,0.031820658
37,1991,3,0.031778553
38,1991,3,0.031778553
39,1991,3,0.031778553
40,1991,3,0.031778553
1,1992,3,0.07140574
2,1992,3,0.34822727
3,1992,3,2.8906854
4,1992,3,4.1090265
5,1992,3,1.7208086
6,1992,3,0.7176988
7,1992,3,0.5313065
8,1992,3,0.5846839
9,1992,3,0.5495702
10,1992,3,0.3580979
11,1992,3,0.20465177
12,1992,3,0.16126425
13,1992,3,0.16105786
14,1992,3,0.1643835
15,1992,3,0.16101516
16,1992,3,0.15022091
17,1992,3,0.13616516
18,1992,3,0.12201899
19,1992,3,0.10933633
20,1992,3,0.09863283
21,1992,3,0.08989621
22,1992,3,0.08289834
23,1992,3,0.07735405
24,1992,3,0.07299065
25,1992,3,0.0695726
26,1992,3,0.06690581
27,1992,3,0.06483399
28,1992,3,0.06323256
29,1992,3,0.06200272
30,1992,3,0.06106611
31,1992,3,0.06035873
32,1992,3,0.05983003
33,1992,3,0.0594415
34,1992,3,0.05916253
35,1992,3,0.05896866
36,1992,3,0.05884048
37,1992,3,0.05876255
38,1992,3,0.05876255
39,1992,3,0.05876255
40,1992,3,0.05876255
1,1993,3,0.046222602
2,1993,3,0.22494895
3,1993,3,1.869358
4,1993,3,2.7076078
5,1993,3,1.173607
6,1993,3,0.5031954
7,1993,3,0.37229781
8,1993,3,0.40529256
9,1993,3,0.38436553
10,1993,3,0.26565213
11,1993,3,0.17302977
12,1993,3,0.15261815
13,1993,3,0.16092399
14,1993,3,0.17023027
15,1993,3,0.17117261
16,1993,3,0.16261093
17,1993,3,0.14918804
18,1993,3,0.13475107
19,1993,3,0.12135857
20,1993,3,0.10982444
21,1993,3,0.10028626
22,1993,3,0.09257875
23,1993,3,0.08643423
24,1993,3,0.08157661
25,1993,3,0.07775846
26,1993,3,0.07477154
27,1993,3,0.07244594
28,1993,3,0.07064498
29,1993,3,0.06925954
30,1993,3,0.06820268
31,1993,3,0.0674035
32,1993,3,0.066805783
33,1993,3,0.066366304
34,1993,3,0.066050579
35,1993,3,0.065831072
36,1993,3,0.065685879
37,1993,3,0.065597587
38,1993,3,0.065597587
39,1993,3,0.065597587
40,1993,3,0.065597587
1,1994,3,0.044889216
2,1994,3,0.2187401
3,1994,3,1.8176093
4,1994,3,2.6054311
5,1994,3,1.1090479
6,1994,3,0.4702853
7,1994,3,0.35410153
8,1994,3,0.39358805
9,1994,3,0.37995597
10,1994,3,0.2762453
11,1994,3,0.20700114
12,1994,3,0.2166599
13,1994,3,0.25724113
14,1994,3,0.29326593
15,1994,3,0.30870558
16,1994,3,0.30148376
17,1994,3,0.28134739
18,1994,3,0.25683746
19,1994,3,0.23285324
20,1994,3,0.21159002
21,1994,3,0.19369369
22,1994,3,0.17906441
23,1994,3,0.16730855
24,1994,3,0.15796102
25,1994,3,0.15058148
26,1994,3,0.14478821
27,1994,3,0.14026408
28,1994,3,0.13675106
29,1994,3,0.13404139
30,1994,3,0.13196859
31,1994,3,0.13039819
32,1994,3,0.12922288
33,1994,3,0.12835821
34,1994,3,0.1277367
35,1994,3,0.12730441
36,1994,3,0.12701835
37,1994,3,0.12684433
38,1994,3,0.12684433
39,1994,3,0.12684433
40,1994,3,0.12684433
1,1995,3,0.025557794
2,1995,3,0.12446697
3,1995,3,1.0503638
4,1995,3,1.5589655
5,1995,3,0.7160294
6,1995,3,0.32130745
7,1995,3,0.23934417
8,1995,3,0.2578918
9,1995,3,0.25051752
10,1995,3,0.1947437
11,1995,3,0.15774903
12,1995,3,0.16422267
13,1995,3,0.18825065
14,1995,3,0.20961261
15,1995,3,0.21785613
16,1995,3,0.21130824
17,1995,3,0.19642875
18,1995,3,0.17890179
19,1995,3,0.16196603
20,1995,3,0.14704733
21,1995,3,0.13453761
22,1995,3,0.1243359
23,1995,3,0.11615131
24,1995,3,0.10965118
25,1995,3,0.10452431
26,1995,3,0.10050261
27,1995,3,0.09736418
28,1995,3,0.09492883
29,1995,3,0.09305178
30,1995,3,0.09161709
31,1995,3,0.09053071
32,1995,3,0.08971773
33,1995,3,0.08911967
34,1995,3,0.08868981
35,1995,3,0.08839083
36,1995,3,0.08819301
37,1995,3,0.08807268
38,1995,3,0.08807268
39,1995,3,0.08807268
40,1995,3,0.08807268
1,1996,3,0.025563442
2,1996,3,0.12466129
3,1996,3,1.02974742
4,1996,3,1.4495494
5,1996,3,0.59242269
6,1996,3,0.24365807
7,1996,3,0.18758643
8,1996,3,0.21420698
9,1996,3,0.20740652
10,1996,3,0.14827962
11,1996,3,0.1091943
12,1996,3,0.11494198
13,1996,3,0.13708997
14,1996,3,0.15562303
15,1996,3,0.16266468
16,1996,3,0.15788465
17,1996,3,0.14667741
18,1996,3,0.13349139
19,1996,3,0.12078819
20,1996,3,0.10962655
21,1996,3,0.10028517
22,1996,3,0.0926777
23,1996,3,0.08658019
24,1996,3,0.0817406
25,1996,3,0.07792485
26,1996,3,0.07493207
27,1996,3,0.07259642
28,1996,3,0.07078354
29,1996,3,0.06938554
30,1996,3,0.06831618
31,1996,3,0.06750613
32,1996,3,0.0669001
33,1996,3,0.06645438
34,1996,3,0.06613409
35,1996,3,0.06591136
36,1996,3,0.06576401
37,1996,3,0.06567438
38,1996,3,0.06567438
39,1996,3,0.06567438
40,1996,3,0.06567438
1,1997,3,0.025739829
2,1997,3,0.12552618
3,1997,3,1.0399933
4,1997,3,1.4725234
5,1997,3,0.61077921
6,1997,3,0.25451301
7,1997,3,0.19604162
8,1997,3,0.22264051
9,1997,3,0.21588534
10,1997,3,0.15672567
11,1997,3,0.11715663
12,1997,3,0.12180282
13,1997,3,0.14238922
14,1997,3,0.1592603
15,1997,3,0.16485541
16,1997,3,0.15902581
17,1997,3,0.14715763
18,1997,3,0.13359373
19,1997,3,0.12069051
20,1997,3,0.10943153
21,1997,3,0.1000488
22,1997,3,0.09242905
23,1997,3,0.08633351
24,1997,3,0.08150222
25,1997,3,0.07769695
26,1997,3,0.07471482
27,1997,3,0.07238902
28,1997,3,0.0705848
29,1997,3,0.0691942
30,1997,3,0.06813101
31,1997,3,0.06732593
32,1997,3,0.06672374
33,1997,3,0.06628092
34,1997,3,0.06596275
35,1997,3,0.06574153
36,1997,3,0.0655952
37,1997,3,0.0655062
38,1997,3,0.0655062
39,1997,3,0.0655062
40,1997,3,0.0655062
1,1998,3,0.030059846
2,1998,3,0.14627101
3,1998,3,1.21841122
4,1998,3,1.7748698
5,1998,3,0.77904407
6,1998,3,0.33751888
7,1998,3,0.25037354
8,1998,3,0.27234122
9,1998,3,0.26047012
10,1998,3,0.18710758
11,1998,3,0.13294494
12,1998,3,0.12783684
13,1998,3,0.14241747
14,1998,3,0.15630158
15,1998,3,0.16103072
16,1998,3,0.1553562
17,1998,3,0.14393691
18,1998,3,0.13082062
19,1998,3,0.11828218
20,1998,3,0.1073009
21,1998,3,0.09812517
22,1998,3,0.09065946
23,1998,3,0.08467935
24,1998,3,0.0799354
25,1998,3,0.0761969
26,1998,3,0.07326625
27,1998,3,0.07098056
28,1998,3,0.06920781
29,1998,3,0.06784212
30,1998,3,0.0667988
31,1998,3,0.06600904
32,1998,3,0.06541811
33,1998,3,0.06498346
34,1998,3,0.06467108
35,1998,3,0.06445384
36,1998,3,0.06431011
37,1998,3,0.06422268
38,1998,3,0.06422268
39,1998,3,0.06422268
40,1998,3,0.06422268
1,1999,3,0.082866665
2,1999,3,0.40472945
3,1999,3,3.3345616
4,1999,3,4.6091161
5,1999,3,1.8118057
6,1999,3,0.71618322
7,1999,3,0.53881285
8,1999,3,0.614271
9,1999,3,0.5781414
10,1999,3,0.35894383
11,1999,3,0.19271358
12,1999,3,0.16388532
13,1999,3,0.18760345
14,1999,3,0.21112642
15,1999,3,0.21966033
16,1999,3,0.21255685
17,1999,3,0.19707233
18,1999,3,0.17912227
19,1999,3,0.16194285
20,1999,3,0.14690352
21,1999,3,0.13434548
22,1999,3,0.12413379
23,1999,3,0.11595746
24,1999,3,0.10947274
25,1999,3,0.10436265
26,1999,3,0.10035635
27,1999,3,0.09723073
28,1999,3,0.09480532
29,1999,3,0.09293538
30,1999,3,0.09150527
31,1999,3,0.09042211
32,1999,3,0.08961184
33,1999,3,0.08901599
34,1999,3,0.08858783
35,1999,3,0.08829013
36,1999,3,0.08809319
37,1999,3,0.08797342
38,1999,3,0.08797342
39,1999,3,0.08797342
40,1999,3,0.08797342
1,2000,3,0.027085366
2,2000,3,0.13194226
3,2000,3,1.0915373
4,2000,3,1.5547368
5,2000,3,0.6506687
6,2000,3,0.27343743
7,2000,3,0.21187485
8,2000,3,0.24110601
9,2000,3,0.23569927
10,2000,3,0.17678809
11,2000,3,0.14038006
12,2000,3,0.15210348
13,2000,3,0.18111719
14,2000,3,0.20484526
15,2000,3,0.21362488
16,2000,3,0.20707234
17,2000,3,0.19222057
18,2000,3,0.17485479
19,2000,3,0.15816737
20,2000,3,0.14352474
21,2000,3,0.13127994
22,2000,3,0.12131317
23,2000,3,0.11332755
24,2000,3,0.10699102
25,2000,3,0.101996
26,2000,3,0.09807893
27,2000,3,0.09502238
28,2000,3,0.09265025
29,2000,3,0.09082122
30,2000,3,0.08942237
31,2000,3,0.08836281
32,2000,3,0.08757013
33,2000,3,0.08698715
34,2000,3,0.08656823
35,2000,3,0.08627693
36,2000,3,0.08608422
37,2000,3,0.08596699
38,2000,3,0.08596699
39,2000,3,0.08596699
40,2000,3,0.08596699
1,2001,3,0.018471414
2,2001,3,0.09000749
3,2001,3,0.7442111
4,2001,3,1.0562918
5,2001,3,0.43896563
6,2001,3,0.18479876
7,2001,3,0.14894813
8,2001,3,0.17429913
9,2001,3,0.17500613
10,2001,3,0.14221285
11,2001,3,0.12905013
12,2001,3,0.15195258
13,2001,3,0.18684793
14,2001,3,0.21442631
15,2001,3,0.22526649
16,2001,3,0.21921448
17,2001,3,0.20394729
