age,year,area,f
1,1973,2,7.834113e-11
2,1973,2,0.0002609811
3,1973,2,0.003981211
4,1973,2,0.03152798
5,1973,2,0.02481643
6,1973,2,0.05312792
7,1973,2,0.2056062
8,1973,2,0.1655409
9,1973,2,0.09838647
10,1973,2,0.06712033
11,1973,2,0.05413113
12,1973,2,0.05413113
1,1974,2,4.646441e-11
2,1974,2,0.0002577766
3,1974,2,0.003958943
4,1974,2,0.03158279
5,1974,2,0.02346636
6,1974,2,0.02684451
7,1974,2,0.09638013
8,1974,2,0.07819993
9,1974,2,0.04712182
10,1974,2,0.03261846
11,1974,2,0.02659515
12,1974,2,0.02659515
1,1975,2,3.124262e-11
2,1975,2,1.821596e-05
3,1975,2,0.0005221377
4,1975,2,0.006609161
5,1975,2,0.004922554
6,1975,2,0.02028102
7,1975,2,0.1050338
8,1975,2,0.08580702
9,1975,2,0.05065372
10,1975,2,0.03420303
11,1975,2,0.02735529
12,1975,2,0.02735529
1,1976,2,2.79977e-11
2,1976,2,8.787248e-06
3,1976,2,0.000369383
4,1976,2,0.005309452
5,1976,2,0.003922483
6,1976,2,0.01811692
7,1976,2,0.09639541
8,1976,2,0.07883921
9,1976,2,0.04651672
10,1976,2,0.0313849
11,1976,2,0.02508521
12,1976,2,0.02508521
1,1977,2,3.628686e-11
2,1977,2,2.103508e-05
3,1977,2,0.0008794876
4,1977,2,0.01261754
5,1977,2,0.009087043
6,1977,2,0.02629663
7,1977,2,0.09205362
8,1977,2,0.07284525
9,1977,2,0.04283452
10,1977,2,0.0289389
11,1977,2,0.02317237
12,1977,2,0.02317237
1,1978,2,7.767431e-11
2,1978,2,5.763599e-05
3,1978,2,0.001624663
4,1978,2,0.02038265
5,1978,2,0.01396989
6,1978,2,0.04360311
7,1978,2,0.2747579
8,1978,2,0.227502
9,1978,2,0.1346605
10,1978,2,0.09102123
11,1978,2,0.07283549
12,1978,2,0.07283549
1,1979,2,2.712522e-11
2,1979,2,3.17645e-05
3,1979,2,0.0009219874
4,1979,2,0.01170544
5,1979,2,0.007756786
6,1979,2,0.01448188
7,1979,2,0.08214038
8,1979,2,0.06782419
9,1979,2,0.04021864
10,1979,2,0.02725443
11,1979,2,0.02185437
12,1979,2,0.02185437
1,1980,2,2.48828e-11
2,1980,2,2.534961e-05
3,1980,2,0.0009743441
4,1980,2,0.01363567
5,1980,2,0.008890312
6,1980,2,0.01371138
7,1980,2,0.06251575
8,1980,2,0.05095862
9,1980,2,0.03019254
10,1980,2,0.02048121
11,1980,2,0.01644142
12,1980,2,0.01644142
1,1981,2,5.079271e-11
2,1981,2,7.711137e-05
3,1981,2,0.001846333
4,1981,2,0.02141951
5,1981,2,0.01648051
6,1981,2,0.04305834
7,1981,2,0.09071618
8,1981,2,0.06710613
9,1981,2,0.03924012
10,1981,2,0.02664318
11,1981,2,0.02145252
12,1981,2,0.02145252
1,1982,2,4.367328e-11
2,1982,2,9.517893e-05
3,1982,2,0.001543543
4,1982,2,0.01314419
5,1982,2,0.009979174
6,1982,2,0.02618086
7,1982,2,0.1436192
8,1982,2,0.1182712
9,1982,2,0.07018254
10,1982,2,0.04762112
11,1982,2,0.03822559
12,1982,2,0.03822559
1,1983,2,4.481512e-11
2,1983,2,2.284588e-05
3,1983,2,0.0008457294
4,1983,2,0.01174079
5,1983,2,0.008905655
6,1983,2,0.03310513
7,1983,2,0.1254841
8,1983,2,0.09993106
9,1983,2,0.05876548
10,1983,2,0.03966417
11,1983,2,0.03173175
12,1983,2,0.03173175
1,1984,2,2.915944e-11
2,1984,2,9.081147e-05
3,1984,2,0.001995361
4,1984,2,0.02192566
5,1984,2,0.01458703
6,1984,2,0.01344134
7,1984,2,0.06391454
8,1984,2,0.05284529
9,1984,2,0.03166433
10,1984,2,0.02171333
11,1984,2,0.01757151
12,1984,2,0.01757151
1,1985,2,2.234657e-11
2,1985,2,1.898942e-05
3,1985,2,0.0007259934
4,1985,2,0.01013941
5,1985,2,0.006431997
6,1985,2,0.01065587
7,1985,2,0.07077843
8,1985,2,0.05896212
9,1985,2,0.034986
10,1985,2,0.02369336
11,1985,2,0.01898577
12,1985,2,0.01898577
1,1986,2,4.052904e-11
2,1986,2,2.383474e-05
3,1986,2,0.0009935649
4,1986,2,0.01424112
5,1986,2,0.01018507
6,1986,2,0.02889565
7,1986,2,0.1042244
8,1986,2,0.08274346
9,1986,2,0.04868194
10,1986,2,0.03289341
11,1986,2,0.02633941
12,1986,2,0.02633941
1,1987,2,4.732004e-07
2,1987,2,0.0002708248
3,1987,2,0.004379348
4,1987,2,0.0376953
5,1987,2,0.03067219
6,1987,2,0.07232959
7,1987,2,0.1478658
8,1987,2,0.1094784
9,1987,2,0.06452471
10,1987,2,0.04420963
11,1987,2,0.03584291
12,1987,2,0.03584291
1,1988,2,6.549746e-11
2,1988,2,0.0001112731
3,1988,2,0.002407729
4,1988,2,0.02626404
5,1988,2,0.01992373
6,1988,2,0.05026627
7,1988,2,0.1441881
8,1988,2,0.1119097
9,1988,2,0.06589654
10,1988,2,0.04473725
11,1988,2,0.03597547
12,1988,2,0.03597547
1,1989,2,5.035241e-11
2,1989,2,3.447486e-05
3,1989,2,0.001054334
4,1989,2,0.013677
5,1989,2,0.009264255
6,1989,2,0.0279875
7,1989,2,0.1773991
8,1989,2,0.1469426
9,1989,2,0.08697655
10,1989,2,0.05878651
11,1989,2,0.04703854
12,1989,2,0.04703854
1,1990,2,3.838356e-11
2,1990,2,4.851131e-05
3,1990,2,0.002060968
4,1990,2,0.02962551
5,1990,2,0.01909626
6,1990,2,0.02107091
7,1990,2,0.06469332
8,1990,2,0.05124526
9,1990,2,0.03040855
10,1990,2,0.02075753
11,1990,2,0.01675627
12,1990,2,0.01675627
1,1991,2,1.095012e-06
2,1991,2,6.078357e-05
3,1991,2,0.002114454
4,1991,2,0.02981919
5,1991,2,0.02102369
6,1991,2,0.048352
7,1991,2,0.1300613
8,1991,2,0.09998007
9,1991,2,0.05864241
10,1991,2,0.03969282
11,1991,2,0.03185268
12,1991,2,0.03185268
1,1992,2,0.000112675
2,1992,2,0.001354632
3,1992,2,0.006688529
4,1992,2,0.02196247
5,1992,2,0.0169543
6,1992,2,0.06343501
7,1992,2,0.1961254
8,1992,2,0.152888
9,1992,2,0.08973596
10,1992,2,0.06064847
11,1992,2,0.04859484
12,1992,2,0.04859484
1,1993,2,6.107163e-11
2,1993,2,0.0001211108
3,1993,2,0.003504699
4,1993,2,0.04444742
5,1993,2,0.02976374
6,1993,2,0.03675873
7,1993,2,0.1014079
8,1993,2,0.07933469
9,1993,2,0.04711909
10,1993,2,0.03226462
11,1993,2,0.02611429
12,1993,2,0.02611429
1,1994,2,2.308278e-06
2,1994,2,0.000180136
3,1994,2,0.004064516
4,1994,2,0.04769488
5,1994,2,0.03235036
6,1994,2,0.03867423
7,1994,2,0.09255098
8,1994,2,0.07127741
9,1994,2,0.04242614
10,1994,2,0.02919894
11,1994,2,0.0237332
12,1994,2,0.0237332
1,1995,2,4.526263e-11
2,1995,2,4.638975e-05
3,1995,2,0.001865354
4,1995,2,0.02647875
5,1995,2,0.01879135
6,1995,2,0.03753208
7,1995,2,0.05556568
8,1995,2,0.03812742
9,1995,2,0.02207743
10,1995,2,0.01502483
11,1995,2,0.01214434
12,1995,2,0.01214434
1,1996,2,3.510168e-11
2,1996,2,6.441769e-05
3,1996,2,0.001598461
4,1996,2,0.0188729
5,1996,2,0.01332244
6,1996,2,0.02409161
7,1996,2,0.07107222
8,1996,2,0.05561188
9,1996,2,0.03286892
10,1996,2,0.02238117
11,1996,2,0.01803621
12,1996,2,0.01803621
1,1997,2,2.532967e-05
2,1997,2,0.0003166279
3,1997,2,0.001919698
4,1997,2,0.01057485
5,1997,2,0.00790317
6,1997,2,0.025548
7,1997,2,0.08153304
8,1997,2,0.06385259
9,1997,2,0.03751025
10,1997,2,0.02535735
11,1997,2,0.02031917
12,1997,2,0.02031917
1,1998,2,8.930101e-07
2,1998,2,3.954737e-05
3,1998,2,0.0006994059
4,1998,2,0.00743544
5,1998,2,0.007271959
6,1998,2,0.04917671
7,1998,2,0.1979788
8,1998,2,0.1582003
9,1998,2,0.09298086
10,1998,2,0.06268429
11,1998,2,0.05009694
12,1998,2,0.05009694
1,1999,2,3.821271e-05
2,1999,2,0.0004945443
3,1999,2,0.003159705
4,1999,2,0.01812124
5,1999,2,0.01423921
6,1999,2,0.04394039
7,1999,2,0.08556394
8,1999,2,0.06214159
9,1999,2,0.03616006
10,1999,2,0.02449299
11,1999,2,0.01969398
12,1999,2,0.01969398
1,2000,2,4.898092e-11
2,2000,2,6.135249e-05
3,2000,2,0.001447747
4,2000,2,0.01661908
5,2000,2,0.01141177
6,2000,2,0.0270597
7,2000,2,0.1617776
8,2000,2,0.1338111
9,2000,2,0.07931801
10,2000,2,0.05371316
11,2000,2,0.04304525
12,2000,2,0.04304525
1,2001,2,3.75965e-07
2,2001,2,9.602925e-05
3,2001,2,0.002689617
4,2001,2,0.03401608
5,2001,2,0.02324797
6,2001,2,0.03763995
7,2001,2,0.1169164
8,2001,2,0.0921232
9,2001,2,0.0544859
10,2001,2,0.03708684
11,2001,2,0.02987392
12,2001,2,0.02987392
1,2002,2,8.084418e-05
2,2002,2,0.001338498
3,2002,2,0.01105529
4,2002,2,0.07218065
5,2002,2,0.06097748
6,2002,2,0.1770517
7,2002,2,0.2221042
8,2002,2,0.1441163
9,2002,2,0.08308078
10,2002,2,0.056888
11,2002,2,0.04626497
12,2002,2,0.04626497
1,2003,2,8.432704e-05
2,2003,2,0.001513062
3,2003,2,0.01227764
4,2003,2,0.07084307
5,2003,2,0.06664609
6,2003,2,0.2369671
7,2003,2,0.3098261
8,2003,2,0.2029756
9,2003,2,0.1169031
10,2003,2,0.07980923
11,2003,2,0.06474009
12,2003,2,0.06474009
1,2004,2,3.927083e-07
2,2004,2,0.0004520293
3,2004,2,0.008426524
4,2004,2,0.08248131
5,2004,2,0.05804458
6,2004,2,0.05942706
7,2004,2,0.1462786
8,2004,2,0.1143758
9,2004,2,0.06899251
10,2004,2,0.04808627
11,2004,2,0.03944168
12,2004,2,0.03944168
1,2005,2,1.314101e-10
2,2005,2,0.0005180904
3,2005,2,0.009255064
4,2005,2,0.0869123
5,2005,2,0.06428223
6,2005,2,0.0945978
7,2005,2,0.1969071
8,2005,2,0.1483028
9,2005,2,0.08849642
10,2005,2,0.06131308
11,2005,2,0.05010934
12,2005,2,0.05010934
1,2006,2,9.987995e-06
2,2006,2,0.0004572482
3,2006,2,0.007096262
4,2006,2,0.06714204
5,2006,2,0.0483584
6,2006,2,0.07067026
7,2006,2,0.1758195
8,2006,2,0.135731
9,2006,2,0.08082179
10,2006,2,0.0556314
11,2006,2,0.04521754
12,2006,2,0.04521754
1,2007,2,4.268123e-11
2,2007,2,9.066438e-05
3,2007,2,0.00253224
4,2007,2,0.03162063
5,2007,2,0.02096803
6,2007,2,0.02363777
7,2007,2,0.0774401
8,2007,2,0.06185468
9,2007,2,0.03683621
10,2007,2,0.02521727
11,2007,2,0.02039668
12,2007,2,0.02039668
1,2008,2,6.661813e-11
2,2008,2,0.0002620953
3,2008,2,0.004870492
4,2008,2,0.04734163
5,2008,2,0.03396934
6,2008,2,0.04304878
7,2008,2,0.1076237
8,2008,2,0.08360029
9,2008,2,0.0500516
10,2008,2,0.03462979
11,2008,2,0.02825297
12,2008,2,0.02825297
1,2009,2,7.883232e-11
2,2009,2,0.0002338639
3,2009,2,0.004371951
4,2009,2,0.04279398
5,2009,2,0.03358463
6,2009,2,0.07120333
7,2009,2,0.09100043
8,2009,2,0.06019176
9,2009,2,0.03513728
10,2009,2,0.02431159
11,2009,2,0.01991546
12,2009,2,0.01991546
1,2010,2,7.518542e-11
2,2010,2,0.0001150424
3,2010,2,0.0023058
4,2010,2,0.02385778
5,2010,2,0.01877595
6,2010,2,0.05718988
7,2010,2,0.1908887
8,2010,2,0.1505054
9,2010,2,0.08867017
10,2010,2,0.06007899
11,2010,2,0.0482196
12,2010,2,0.0482196
1,2011,2,1.426493e-10
2,2011,2,0.00020124
3,2011,2,0.003818943
4,2011,2,0.03790427
5,2011,2,0.03158131
6,2011,2,0.1140809
7,2011,2,0.3663634
8,2011,2,0.2871844
9,2011,2,0.1688996
10,2011,2,0.1143157
11,2011,2,0.09168512
12,2011,2,0.09168512
1,2012,2,1.583936e-10
2,2012,2,0.0005080718
3,2012,2,0.008023626
4,2012,2,0.06638782
5,2012,2,0.05480403
6,2012,2,0.1334385
7,2012,2,0.297853
8,2012,2,0.2238366
9,2012,2,0.1320975
10,2012,2,0.09041125
11,2012,2,0.07321426
12,2012,2,0.07321426
1,2013,2,1.607074e-10
2,2013,2,0.0005694481
3,2013,2,0.00904705
4,2013,2,0.07535305
5,2013,2,0.06097427
6,2013,2,0.1331339
7,2013,2,0.2833243
8,2013,2,0.2118303
9,2013,2,0.1252878
10,2013,2,0.08604344
11,2013,2,0.06986698
12,2013,2,0.06986698
1,2014,2,1.898696e-10
2,2014,2,0.0002963819
3,2014,2,0.00481616
4,2014,2,0.04132283
5,2014,2,0.03910937
6,2014,2,0.1697494
7,2014,2,0.4494273
8,2014,2,0.3432447
9,2014,2,0.2010746
10,2014,2,0.1360628
11,2014,2,0.1091758
12,2014,2,0.1091758
1,2015,2,3.143842e-10
2,2015,2,0.0008905225
3,2015,2,0.01405409
4,2015,2,0.1160607
5,2015,2,0.09114242
6,2015,2,0.2145102
7,2015,2,0.8533504
8,2015,2,0.6874968
9,2015,2,0.4078767
10,2015,2,0.2776542
11,2015,2,0.223544
12,2015,2,0.223544
1,2016,2,2.190764e-10
2,2016,2,0.001588549
3,2016,2,0.02263034
4,2016,2,0.1628413
5,2016,2,0.1251061
6,2016,2,0.1319866
7,2016,2,0.3934692
8,2016,2,0.3160531
9,2016,2,0.1922485
10,2016,2,0.1346949
11,2016,2,0.1108356
12,2016,2,0.1108356
1,2017,2,2.275476e-10
2,2017,2,0.001057401
3,2017,2,0.01549867
4,2017,2,0.1164754
5,2017,2,0.09729523
6,2017,2,0.1998952
7,2017,2,0.3267176
8,2017,2,0.2329613
9,2017,2,0.1382542
10,2017,2,0.09610878
11,2017,2,0.07884301
12,2017,2,0.07884301
1,2018,2,2.907623e-10
2,2018,2,0.0004375952
3,2018,2,0.00787201
4,2018,2,0.0746822
5,2018,2,0.06525027
6,2018,2,0.2489274
7,2018,2,0.6899995
8,2018,2,0.530841
9,2018,2,0.3113979
10,2018,2,0.2107916
11,2018,2,0.1691559
12,2018,2,0.1691559
1,2019,2,1.544461e-10
2,2019,2,0.0002021636
3,2019,2,0.004221822
4,2019,2,0.04494313
5,2019,2,0.03348855
6,2019,2,0.1007626
7,2019,2,0.4750252
8,2019,2,0.3863679
9,2019,2,0.2284317
10,2019,2,0.1546329
11,2019,2,0.1239307
12,2019,2,0.1239307
1,2020,2,1.738525e-10
2,2020,2,0.000670996
3,2020,2,0.01062915
4,2020,2,0.08813935
5,2020,2,0.06826957
6,2020,2,0.1240679
7,2020,2,0.3657236
8,2020,2,0.2874485
9,2020,2,0.1711117
10,2020,2,0.1174018
11,2020,2,0.09514929
12,2020,2,0.09514929
1,2021,2,4.227251e-10
2,2021,2,0.0009884193
3,2021,2,0.01631018
4,2021,2,0.1420625
5,2021,2,0.1252456
6,2021,2,0.4008895
7,2021,2,0.7294033
8,2021,2,0.5235922
9,2021,2,0.3055128
10,2021,2,0.2080526
11,2021,2,0.168026
12,2021,2,0.168026
1,2022,2,1.951619e-10
2,2022,2,5.164019e-05
3,2022,2,0.0008342902
4,2022,2,0.007071646
5,2022,2,0.005284409
6,2022,2,0.0978372
7,2022,2,0.9016989
8,2022,2,0.7578363
9,2022,2,0.4487594
10,2022,2,0.3027818
11,2022,2,0.241859
12,2022,2,0.241859
1,1954,all,1.038807e-11
2,1954,all,5.864055e-06
3,1954,all,6.946002e-05
4,1954,all,0.000682852
5,1954,all,0.01457076
6,1954,all,0.01554799
7,1954,all,0.006306233
8,1954,all,0.002855676
9,1954,all,0.001757778
10,1954,all,0.001359147
11,1954,all,0.001197026
12,1954,all,0.001124371
1,1955,all,1.166543e-11
2,1955,all,8.682533e-05
3,1955,all,0.0009199827
4,1955,all,0.002817063
5,1955,all,0.01109819
6,1955,all,0.01750369
7,1955,all,0.01256184
8,1955,all,0.008814678
9,1955,all,0.007170101
10,1955,all,0.006430345
11,1955,all,0.006058875
12,1955,all,0.005688257
1,1956,all,8.463632e-12
2,1956,all,4.412529e-05
3,1956,all,0.0004646534
4,1956,all,0.001444293
5,1956,all,0.007600405
6,1956,all,0.01164347
7,1956,all,0.008277993
8,1956,all,0.006159534
9,1956,all,0.005248438
10,1956,all,0.004817784
11,1956,all,0.004586434
12,1956,all,0.004336892
1,1957,all,1.342316e-11
2,1957,all,3.389002e-05
3,1957,all,0.0003611964
4,1957,all,0.001236042
5,1957,all,0.008278383
6,1957,all,0.01470025
7,1957,all,0.01333496
8,1957,all,0.01162887
9,1957,all,0.01073509
10,1957,all,0.0102122
11,1957,all,0.009864721
12,1957,all,0.009364647
1,1958,all,1.992692e-11
2,1958,all,0.0001442988
3,1958,all,0.001526512
4,1958,all,0.004535903
5,1958,all,0.01417746
6,1958,all,0.02407345
7,1958,all,0.02085164
8,1958,all,0.01690043
9,1958,all,0.01494776
10,1958,all,0.01396421
11,1958,all,0.01340419
12,1958,all,0.01275584
1,1959,all,2.82438e-11
2,1959,all,0.0001760554
3,1959,all,0.001863383
4,1959,all,0.005459533
5,1959,all,0.01598852
6,1959,all,0.03110164
7,1959,all,0.03107553
8,1959,all,0.02705933
9,1959,all,0.02451544
10,1959,all,0.02307203
11,1959,all,0.02219881
12,1959,all,0.02117312
1,1960,all,2.961675e-11
2,1960,all,0.0001945303
3,1960,all,0.002051675
4,1960,all,0.005853939
5,1960,all,0.01523679
6,1960,all,0.03753106
7,1960,all,0.03723128
8,1960,all,0.03116207
9,1960,all,0.02756685
10,1960,all,0.02567545
11,1960,all,0.02459077
12,1960,all,0.0234721
1,1961,all,3.817448e-11
2,1961,all,0.0002062077
3,1961,all,0.002184119
4,1961,all,0.006731179
5,1961,all,0.02833861
6,1961,all,0.04479569
7,1961,all,0.03751107
8,1961,all,0.03051094
9,1961,all,0.0269405
10,1961,all,0.02511741
11,1961,all,0.02407864
12,1961,all,0.02297986
1,1962,all,4.503645e-11
2,1962,all,0.0001947136
3,1962,all,0.00206658
4,1962,all,0.006422286
5,1962,all,0.03136724
6,1962,all,0.07408473
7,1962,all,0.05934189
8,1962,all,0.04192378
9,1962,all,0.03379166
10,1962,all,0.0301395
11,1962,all,0.02835126
12,1962,all,0.02712713
1,1963,all,4.962243e-11
2,1963,all,0.0002529515
3,1963,all,0.002818044
4,1963,all,0.01080157
5,1963,all,0.02014496
6,1963,all,0.06430496
7,1963,all,0.06592925
8,1963,all,0.05271143
9,1963,all,0.04484627
10,1963,all,0.04103347
11,1963,all,0.0390669
12,1963,all,0.03770988
1,1964,all,4.622482e-11
2,1964,all,0.0002180116
3,1964,all,0.002391045
4,1964,all,0.008482829
5,1964,all,0.02486613
6,1964,all,0.07517481
7,1964,all,0.07977415
8,1964,all,0.06083689
9,1964,all,0.04666985
10,1964,all,0.03997608
11,1964,all,0.0369153
12,1964,all,0.03616069
1,1965,all,5.944915e-11
2,1965,all,0.0002776109
3,1965,all,0.00298307
4,1965,all,0.009491257
5,1965,all,0.02776515
6,1965,all,0.1061721
7,1965,all,0.1032708
8,1965,all,0.07642879
9,1965,all,0.06030511
10,1965,all,0.05257617
11,1965,all,0.0488799
12,1965,all,0.04703989
1,1966,all,1.059604e-10
2,1966,all,0.0006628529
3,1966,all,0.007065039
4,1966,all,0.02121761
5,1966,all,0.04846061
6,1966,all,0.1449291
7,1966,all,0.1406977
8,1966,all,0.1129911
9,1966,all,0.09802198
10,1966,all,0.09011391
11,1966,all,0.08570812
12,1966,all,0.08198825
1,1967,all,1.107737e-10
2,1967,all,0.0008358864
3,1967,all,0.008883902
4,1967,all,0.02610681
5,1967,all,0.04589073
6,1967,all,0.1195685
7,1967,all,0.1551276
8,1967,all,0.1380554
9,1967,all,0.1182821
10,1967,all,0.1080296
11,1967,all,0.1024929
12,1967,all,0.09906863
1,1968,all,9.436625e-11
2,1968,all,0.0005502302
3,1968,all,0.005912106
4,1968,all,0.01878113
5,1968,all,0.04133332
6,1968,all,0.09960566
7,1968,all,0.1275689
8,1968,all,0.1148247
9,1968,all,0.09871331
10,1968,all,0.08975404
11,1968,all,0.08512923
12,1968,all,0.08207747
1,1969,all,9.304019e-11
2,1969,all,0.0004843139
3,1969,all,0.005271054
4,1969,all,0.01826881
5,1969,all,0.06004722
6,1969,all,0.1236078
7,1969,all,0.1127823
8,1969,all,0.09093746
9,1969,all,0.0774507
10,1969,all,0.0701565
11,1969,all,0.06622838
12,1969,all,0.06328148
1,1970,all,1.31308e-10
2,1970,all,0.0008030468
3,1970,all,0.008638341
4,1970,all,0.02787276
5,1970,all,0.07531456
6,1970,all,0.1569111
7,1970,all,0.15556
8,1970,all,0.130795
9,1970,all,0.1139589
10,1970,all,0.105052
11,1970,all,0.09969213
12,1970,all,0.09469373
1,1971,all,1.5979e-10
2,1971,all,0.001244741
3,1971,all,0.0132642
4,1971,all,0.0396491
5,1971,all,0.08119513
6,1971,all,0.1862436
7,1971,all,0.2229861
8,1971,all,0.1925836
9,1971,all,0.1612034
10,1971,all,0.1451871
11,1971,all,0.1370606
12,1971,all,0.1315342
1,1972,all,1.604791e-10
2,1972,all,0.001227175
3,1972,all,0.01301116
4,1972,all,0.03795836
5,1972,all,0.07941227
6,1972,all,0.1961337
7,1972,all,0.2724313
8,1972,all,0.230404
9,1972,all,0.1814523
10,1972,all,0.1565255
11,1972,all,0.144717
12,1972,all,0.1415421
1,1973,all,2.274635e-10
2,1973,all,0.002190617
3,1973,all,0.02327454
4,1973,all,0.06879269
5,1973,all,0.1249747
6,1973,all,0.2269603
7,1973,all,0.2647829
8,1973,all,0.2399916
9,1973,all,0.2112374
10,1973,all,0.1931187
11,1973,all,0.1826702
12,1973,all,0.1757415
1,1974,all,2.238611e-10
2,1974,all,0.002702134
3,1974,all,0.02865433
4,1974,all,0.08323754
5,1974,all,0.131866
6,1974,all,0.2335619
7,1974,all,0.2389445
8,1974,all,0.2114025
9,1974,all,0.19107
10,1974,all,0.1777358
11,1974,all,0.168428
12,1974,all,0.1604338
1,1975,all,1.230764e-10
2,1975,all,0.001107262
3,1975,all,0.011717
4,1975,all,0.0335693
5,1975,all,0.05949092
6,1975,all,0.1280719
7,1975,all,0.1529029
8,1975,all,0.1351221
9,1975,all,0.1169857
10,1975,all,0.1073946
11,1975,all,0.1015639
12,1975,all,0.09646196
1,1976,all,9.982163e-11
2,1976,all,0.0007538682
3,1976,all,0.007987764
4,1976,all,0.02307205
5,1976,all,0.04740158
6,1976,all,0.1132948
7,1976,all,0.1314835
8,1976,all,0.1142593
9,1976,all,0.09775889
10,1976,all,0.08923769
11,1976,all,0.0847354
12,1976,all,0.08056748
1,1977,all,1.872763e-10
2,1977,all,0.001202296
3,1977,all,0.01276822
4,1977,all,0.03707967
5,1977,all,0.06254996
6,1977,all,0.1779514
7,1977,all,0.215683
8,1977,all,0.2042075
9,1977,all,0.1893412
10,1977,all,0.179506
11,1977,all,0.1731677
12,1977,all,0.1649314
1,1978,all,1.703841e-10
2,1978,all,0.001485061
3,1978,all,0.01580397
4,1978,all,0.0465707
5,1978,all,0.07203297
6,1978,all,0.1629663
7,1978,all,0.2381229
8,1978,all,0.2188653
9,1978,all,0.1847244
10,1978,all,0.1660542
11,1978,all,0.1563374
12,1978,all,0.1516951
1,1979,all,1.287009e-10
2,1979,all,0.001304529
3,1979,all,0.01383664
4,1979,all,0.04012882
5,1979,all,0.06464992
6,1979,all,0.1072013
7,1979,all,0.1305637
8,1979,all,0.127017
9,1979,all,0.1170706
10,1979,all,0.1096926
11,1979,all,0.1048332
12,1979,all,0.1001509
1,1980,all,1.528716e-10
2,1980,all,0.001773202
3,1980,all,0.01880494
4,1980,all,0.0549544
5,1980,all,0.1020662
6,1980,all,0.1579344
7,1980,all,0.1567112
8,1980,all,0.1355513
9,1980,all,0.120966
10,1980,all,0.1118459
11,1980,all,0.1060719
12,1980,all,0.100827
1,1981,all,1.76828e-10
2,1981,all,0.001771107
3,1981,all,0.0188346
4,1981,all,0.05611342
5,1981,all,0.1180476
6,1981,all,0.210857
7,1981,all,0.1977052
8,1981,all,0.1616541
9,1981,all,0.1382691
10,1981,all,0.126669
11,1981,all,0.1196766
12,1981,all,0.1136199
1,1982,all,1.057255e-05
2,1982,all,0.001561345
3,1982,all,0.01578557
4,1982,all,0.04567464
5,1982,all,0.1101798
6,1982,all,0.2301121
7,1982,all,0.2315188
8,1982,all,0.191088
9,1982,all,0.1602296
10,1982,all,0.1445502
11,1982,all,0.1365942
12,1982,all,0.1309206
1,1983,all,0.0003514358
2,1983,all,0.004271857
3,1983,all,0.01996278
4,1983,all,0.04532233
5,1983,all,0.07624738
6,1983,all,0.1624464
7,1983,all,0.1786276
8,1983,all,0.1526688
9,1983,all,0.1298369
10,1983,all,0.1178328
11,1983,all,0.1114364
12,1983,all,0.1074291
1,1984,all,0.001384325
2,1984,all,0.014308
3,1984,all,0.03800353
4,1984,all,0.048812
5,1984,all,0.06367256
6,1984,all,0.1224906
7,1984,all,0.1411943
8,1984,all,0.1327341
9,1984,all,0.1236142
10,1984,all,0.1174662
11,1984,all,0.1131814
12,1984,all,0.1091548
1,1985,all,0.001499119
2,1985,all,0.01504608
3,1985,all,0.04046606
4,1985,all,0.05314827
5,1985,all,0.06440773
6,1985,all,0.1075842
7,1985,all,0.1256955
8,1985,all,0.115533
9,1985,all,0.1035925
10,1985,all,0.0970397
11,1985,all,0.09299871
12,1985,all,0.09003325
1,1986,all,0.0009668431
2,1986,all,0.0126489
3,1986,all,0.04242408
4,1986,all,0.06667
5,1986,all,0.08461625
6,1986,all,0.1433232
7,1986,all,0.1599322
8,1986,all,0.1416965
9,1986,all,0.1240799
10,1986,all,0.1143597
11,1986,all,0.1091617
12,1986,all,0.1051727
1,1987,all,0.0009749151
2,1987,all,0.01055326
3,1987,all,0.03340761
4,1987,all,0.0467855
5,1987,all,0.05574891
6,1987,all,0.1079535
7,1987,all,0.1357488
8,1987,all,0.1195751
9,1987,all,0.1019252
10,1987,all,0.09236766
11,1987,all,0.08732717
12,1987,all,0.08450952
1,1988,all,0.0007368187
2,1988,all,0.01237349
3,1988,all,0.0555069
4,1988,all,0.07341335
5,1988,all,0.08768944
6,1988,all,0.1799984
7,1988,all,0.2005467
8,1988,all,0.1708194
9,1988,all,0.1455915
10,1988,all,0.1320085
11,1988,all,0.1246279
12,1988,all,0.1195207
1,1989,all,0.002223364
2,1989,all,0.05730715
3,1989,all,0.1950544
4,1989,all,0.1981704
5,1989,all,0.1244893
6,1989,all,0.1450723
7,1989,all,0.1681939
8,1989,all,0.1472308
9,1989,all,0.123188
10,1989,all,0.1104382
11,1989,all,0.1037968
12,1989,all,0.1005911
1,1990,all,0.0007537553
2,1990,all,0.01875707
3,1990,all,0.07385827
4,1990,all,0.08017807
5,1990,all,0.07595552
6,1990,all,0.1147944
7,1990,all,0.1150882
8,1990,all,0.09631585
9,1990,all,0.0819162
10,1990,all,0.07394123
11,1990,all,0.06955145
12,1990,all,0.06676104
1,1991,all,0.001506511
2,1991,all,0.01540733
3,1991,all,0.05121848
4,1991,all,0.05397637
5,1991,all,0.06569732
6,1991,all,0.1712811
7,1991,all,0.193707
8,1991,all,0.1595484
9,1991,all,0.133608
10,1991,all,0.1203809
11,1991,all,0.1131888
12,1991,all,0.1093274
1,1992,all,0.001690776
2,1992,all,0.01714744
3,1992,all,0.05755504
